Grade;Area;Topic;Code;Description
 9-12;World History II;Topic 1: Absolute power, political revolutions, and the growth of nation states, c. 1700-1900;HSS.WHII.T1.06;Analyze the causes and methods of the unification of both Italy and Germany, including the respective roles of Cavour and Bismarck, and the effect that such unification had on the balance of power in 19th century Europe.
 9-12;World History II;Topic 1: Absolute power, political revolutions, and the growth of nation states, c. 1700-1900;HSS.WHII.T1.07;"7. Identify the major political, social, and economic developments of Central and South American and Mexican history in the 19th century and analyze how these developments were similar to or different from those in Europe during the same time period. 

a. the wars for independence that led to the creation of Latin America?s modern nation-states, including the influence and ideas of SimΩn Bol≠var, Jos? de San Martin, and their connections to the Haitian, American, and French Revolutions 
b. economic and social stratification
c. the role of the Catholic Church
d. the 19th century wars between Liberals and Conservatives over whether to maintain or destroy the legacies of Spanish colonialism
e. the Mexican-American War of 1846-1848 and Mexico?s resulting loss of half of its territory to the United States
f. the growing power of the United States and its economic and political impact on Central America and the Caribbean, especially in the period before the Spanish-American War of 1898
g. the persistence of slavery in Cuba, Puerto Rico, and Brazil until the end of the 19th century"
 9-12;World History II;Topic 2: The Agricultural and Industrial Revolutions in Europe and social and political reactions in Europe;HSS.WHII.T2.01;"Analyze the economic, political, social, and technological factors that led to the Agricultural and Industrial Revolutions.

 a. technological advancements in agricultural practices during the 18th century and their impact on productivity of farms
b. the presence of coal that could be relatively easily mined in Britain for use in coal-fired  furnaces and engines 
c. the technological advancements of the textile, energy, and transportation industries in the 18th and 19th centuries
d. the transatlantic slave trade and its role in supplying Europe with cheap raw materials such as cotton from North American Southern states and products such as sugar from South American and the Caribbean Islands  
e. the expanding markets for manufactured goods in the Americas and Africa, and the decision of China to withdraw from Indian Ocean trade, opening the way for the British East India Company and similar trading companies of other European nations to trade in Southeast Asia
f. the impact of Adam Smith?s economic theories and the investment of capital by entrepreneurs on the development of new industries"
 9-12;World History II;Topic 2: The Agricultural and Industrial Revolutions in Europe and social and political reactions in Europe;HSS.WHII.T2.02;Evaluate the economic and social impact of the Agricultural and Industrial Revolutions in England, including population growth and the migration of workers from rural areas to new industrial cities, the emergence of a large middle class, the growing inequity in wealth distribution, the environmental impact of industrialization, and the harsh working and living conditions for the urban poor.
 9-12;World History II;Topic 2: The Agricultural and Industrial Revolutions in Europe and social and political reactions in Europe;HSS.WHII.T2.03;Analyze how the Industrial Revolution gave rise to new social, political, and economic philosophies such as feminism, socialism and communism, including ideas and influence of Robert Owen and Karl Marx.
 9-12;World History II;Topic 2: The Agricultural and Industrial Revolutions in Europe and social and political reactions in Europe;HSS.WHII.T2.04;"Explain the impact of British economic and political reform movements such as labor unions on creating political reforms during the 19th century. 

a. the expansion of suffrage for men throughout the 19th century through various popular movements and the emergence of political liberalism, and the movement for women?s suffrage
b. the development of labor laws and social reform laws such as the Factory Act of 1833 and the Mines Act of 1842
c. the development of government-provided social welfare programs such as unemployment insurance and old age pensions"
 9-12;World History II;Topic 2: The Agricultural and Industrial Revolutions in Europe and social and political reactions in Europe;HSS.WHII.T2.05;Explain how industrialization spread from Great Britain to continental Europe and the United States and how industrial development affected the political balance of power among nations.
 9-12;World History II;Topic 3: The global effects of 19th century imperialism;HSS.WHII.T3.01;"Locate on a map key locations outside of Europe controlled by the European countries in the 19th century (e.g., India, Canada, Australia, and much of Africa by Britain; the Philippines, western and southwestern parts of North and South America, and the Caribbean Islands by Spain; Cape Verde, Brazil, and parts of India by Portugal; North and West Africa by France; parts of central Africa by Belgium and Germany)."
 9-12;World History II;Topic 3: The global effects of 19th century imperialism;HSS.WHII.T3.02;"Describe the causes of 19th century European global imperialism.

a. competition among England, Spain, Portugal, France, the Netherlands, and Belgium beginning in the 15th century for economic gain, resources, and strategic advantage 
b. the importance of slavery and slave-generated capital to the Industrial Revolution; the role of European traders, merchants, and buyers in making the slave trade profitable in North and South America and the Caribbean Islands
c. the integration of political, religious, and economic goals in the Spanish and Portuguese empires in the Americas, including the conversion of indigenous peoples by Jesuit and Franciscan missionaries, the spread of Spanish and Portuguese languages and the imposition of European political structures. 
d. the writings of 18th and 19th century European race theorists that posited differences among races and the superiority of the ?Caucasian race? as scientific fact, including the concept of Social Darwinism, thus justifying European attitudes toward colonialism and slavery."
 9-12;World History II;Topic 3: The global effects of 19th century imperialism;HSS.WHII.T3.03;"Analyze the impact of Western imperialism in Asia, Africa, and Latin America.
Students may study in depth imperialism on one continent, choosing a former colony to research, and using maps, images, literature, and other primary and secondary sources to create a case study of the area before, during, and after the colonial period, explaining the process of decolonization, and evaluating the success of the independent nation.

India
a. the economic and political relationship between India and Britain,
b. the role of the British East India Company in India 
c. development of new railway infrastructure in India
d. the Indian Rebellion of 1857
e.  the rise of Indian nationalism and the influence and ideas of Mahatma Gandhi in the 20th century for an independent India

China 
a. the spheres of influence and extraterritorial rights for European nations 
b. the role of  the British East India Company in controlling the opium trade between India and China and the impact of the opium trade on Chinese society and politics
c. the rise of anti-Western and nationalist movements during the 19th century

Japan
a. the Meiji Restoration and the opening of Japan to the West
b. the rapid modernization and industrialization of Japan 
c. the emergence of a growing Japanese empire in Asia by the early 20th century 

Africa
a. the impact of European direct and indirect control of the existing political structure of African countries 
b. the exploitation of African people for European economic gain in a variety of industries 
c. agricultural changes and new patterns of employment
d. interactions between India and East Africa 
e. the effects of assimilation on the people of Africa 

Latin America
a. Spanish control of Cuba and Puerto Rico; Portuguese colonial rule in Brazil 
b. the drive by the United States to annex Mexico?s northern territories, the Dominican Republic, Nicaragua, Cuba, and other Caribbean territories
c. the Spanish-American War of 1898"
 9-12;World History II;Topic 3: The global effects of 19th century imperialism;HSS.WHII.T3.04;"Analyze the cultural impact of colonial encounters and trade on people in Western nations, drawing on examples such as 
a. Asian furniture, porcelain, and cloth made for export
b. the introduction of new foods into Europe and the United States
c. emerging academic fields of archaeology and cultural anthropology 
d. collections of art and artifacts from around the world exhibited in international expositions and museums
e. the influence of Japanese and African art on European art styles of impressionism and cubism
f. colonialism portrayed in literature and journalism by writers such as Rudyard Kipling, Edward. D. Morel, Joseph Conrad, Robert Louis Stevenson, and Isak Dinesen (Karen Blixen)
"
 9-12;World History II;Topic 4: The Great Wars, 1914-1945;HSS.WHII.T4.01;Analyze the factors that led to the outbreak of World War I (e.g., the emergence of Germany as a great power, the rise of nationalism and weakening of multinational empires, industrial and colonial competition, militarism, and Europe?s complex alliance systems.
 9-12;World History II;Topic 4: The Great Wars, 1914-1945;HSS.WHII.T4.02;"Evaluate the ways in which World War I was a total war and its impact on the warring countries and beyond. 
a. the use of industrial weapons and prolonged trench warfare and how they led to massive casualties and loss of life
b. the expansion of World War I beyond Europe into a global conflict (including  the mobilization of Asian and African colonial subjects as troops to support military efforts and the reasoning for and impact of United States involvement; the impact on various nationalities, religious and ethnic groups )
c. the impact of war on the home front in Europe, including the conscription, war propaganda, rationing, and government control of wartime industries"
 9-12;World History II;Topic 4: The Great Wars, 1914-1945;HSS.WHII.T4.03;"Analyze the political, social, economic, and cultural developments following World War I.

a. the vast economic destruction resulting from the war
b. the emergence of a ?Lost Generation? in European countries
c. the collapse of the Russian, Ottoman, and Austrian Empires
d. the modernization of Turkey under President Kemal AtatÅrk
e. the establishment of European mandates in the Middle East and the creation of modern state boundaries in the region
f. the Armenian genocide 
g. the proceedings of the Paris Peace Conference and the Treaty of Versailles
h. the global influenza pandemic of 1918-1920
i. the development of modernism in the arts, in the works by composers, visual artists, writers, choreographers, and playwrights such as Igor Stravinsky, Pablo Picasso, Max Ernst, Ren? Magritte, Gertrude Stein, Ruth St. Denis, Martha Graham, Bertolt Brecht, Luigi Pirandello"
 9-12;World History II;Topic 4: The Great Wars, 1914-1945;HSS.WHII.T4.04;Evaluate the negotiation of the Treaty of Versailles and how the treaty did or did not address the various issues caused by World War I.
 9-12;World History II;Topic 4: The Great Wars, 1914-1945;HSS.WHII.T4.05;Analyze the various developments of early 20th century Russian history including the Russian Revolution within the context of World War I, the growing political and social unrest under Czar Nicholas II, the emergence of the Bolshevik movement, the political revolutions of 1917, and the Russian Civil War.
 9-12;World History II;Topic 4: The Great Wars, 1914-1945;HSS.WHII.T4.06;Analyze later developments in Russian history, including the creation of the Union of Soviet Socialist Republics (USSR) in 1922, the New Economic Plan (NEP) and the creation of a Soviet economy, artistic and cultural experimentation, the death of Lenin and the cult of his personality, and the power struggle that resulted in Stalin?s leadership.
 9-12;World History II;Topic 4: The Great Wars, 1914-1945;HSS.WHII.T4.07;"Identify the various causes and consequences of the global economic collapse of the 1930s and evaluate how governments responded to the effects of the Great Depression. 

a. restrictive monetary policies
b. unemployment and inflation
c. political instability in weak democracies such as Germany
d. the influence of the ideas of John Maynard Keynes, Ludwig von Mises, Friedrich von Hayek, and Milton Friedman 
"
 9-12;World History II;Topic 4: The Great Wars, 1914-1945;HSS.WHII.T4.08;Identify the characteristics of fascism and totalitarianism as exhibited in the rise of the authoritarian regimes in Italy, Germany, and the Soviet Union during the 1920s and 1930s.
 9-12;World History II;Topic 4: The Great Wars, 1914-1945;HSS.WHII.T4.09;"Evaluate the economic, social, and political conditions that allow the rise of Hitler, Mussolini, and Stalinin their respective countries, and how each dictator repressed dissention and persecuted minorities.

a.the lingering resentment over World War I and the Treaty of Versailles
b. the devastation of the Great Depression and the inability of fragile democracies to address those effects
c. the rise of anti-Semitism and racist ideologies in Europe during the last decades of 19th and early 20th centuries
They may use the following examples of how each dictator repressed dissention and persecuted minorities:
d. the arrest and execution of political opponents to Mussolini in Italy
e. censorship of the press and propaganda
f. the Nazi use of art as propaganda, promoting classicism and disparaging modernism as degenerate
g. the great purges under Stalin, the development and maintenance of the gulag system, and it impact on Soviet society
h. forced collectivization in Russia and the Holodomor, or the Ukrainian Genocide
i. the Enabling Act, Night of the Long Knives, and Nuremburg Laws in Germany
j. the use of paramilitary groups and youth movementswed the rise of Hitler, Mussolini, and Stalin in their respective countries, and how each dictator repressed dissention and persecuted minorities.
"
 9-12;World History II;Topic 4: The Great Wars, 1914-1945;HSS.WHII.T4.10;"Analyze the aggression of Germany, Italy, and Japan in the 1930s and early 1940s and the lack of
response by the League of Nations and Western democracies.

a. Italy?s invasion of Ethiopia (1935)
Massachusetts Curriculum Framework for History and Social Science 156
b. the Spanish Civil War (1936?39)
c. the Japanese invasion of China (1931), the Manchukuo State and the Nanjing
Massacre (1937), and the Japanese invasion of the Philippines (1941?42)
d. Germany?s militarization of the Rhineland, annexation of Austria, and aggression
against Czechoslovakia, the Nazi-Soviet Pact of 1939, the German attack on Poland,
and the changing responses of Great Britain and the United States to Hitler?s
strategies"
 9-12;World History II;Topic 4: The Great Wars, 1914-1945;HSS.WHII.T4.11;"Analyze the effects of one of the battles of World War II on the outcome of the war and the countries involved:
1940: the Battles of Britain and Dunkirk;
1941: the attack on Pearl Harbor 
1942: the Battles of Midway and, Corregidor
1943: Stalingrad and the Allied invasion of Italy 
1944-1945: the invasion of Normandy, D-Day , the Battle of the Bulge, Battle of Berlin, Battle of Bataan and the subsequent Bataan Death March, the Battles of Iwo Jima , Okinawa, Manila and Corregidor"
 9-12;World History II;Topic 4: The Great Wars, 1914-1945;HSS.WHII.T4.12;Identify the goals, leadership, strategies, and post-war plans of the Allied leaders (i.e., Winston Churchill, Franklin D. Roosevelt, Joseph Stalin) and how wartime diplomacy affected the outcome of the war and the emergence of the Cold War.
 9-12;World History II;Topic 4: The Great Wars, 1914-1945;HSS.WHII.T4.13;Describe the Holocaust, including its roots in Christian anti-Semitism, 19th century ideas about race and nation, and the Nazi dehumanization and planned extermination of the Jews and persecution of LGBT and Gypsy/Roma people.
 9-12;World History II;Topic 4: The Great Wars, 1914-1945;HSS.WHII.T4.14;Analyze the decision of the United States to drop atomic bombs on Hiroshima and Nagasaki in order to bring the war with Japan to a swift conclusion and its impact on relations with the Soviet Union.
 9-12;World History II;Topic 4: The Great Wars, 1914-1945;HSS.WHII.T4.15;"Evaluate the global political, economic, and social consequences of World War II. 

a. the physical and economic destruction through the bombing of population centers
b.  enormous disruption of societies and the deaths of millions of soldiers, civilians, colonial subjects, political opponents, and ethnic minorities 
c. support in Europe for political reform and decolonization 
d. the emergence of the U.S. and the Soviet Union as the world?s two superpowers
e.  the nuclear arms race between the U.S and the Soviet Union
f. the establishment of the United Nations in 1945, the promulgation of the Universal Declaration of Human Rights, the adoption of the Nuremberg Principles to guide the Nuremberg Tribunal of 1945 and the expansion of the Geneva Conventions in 1949 
"
 9-12;World History II;Topic 5: The Cold War Era, 1945-1991;HSS.WHII.T5.01;Identify the differences in worldview between the United States and the Union of Soviet Socialist Republics (USSR) and analyze how tensions between the USSR and the West led to the division of Europe.
 9-12;World History II;Topic 5: The Cold War Era, 1945-1991;HSS.WHII.T5.02;Analyze the impact of transnational organizations and alliances such as the United Nations (UN), the European Economic Community (EEC), the North Atlantic Treaty Organization (NATO, 1949), the Warsaw Pact (1955), and the non-alignment movement on the developments of the Cold War.
 9-12;World History II;Topic 5: The Cold War Era, 1945-1991;HSS.WHII.T5.03;"Evaluate the importance of key military and political developments on the outcome of the Cold War. Students may use one the following examples to address this standard.

a. The partition of Germany and the Berlin Crises of 1948 and 1961
b. The Marshall Plan and the revival of Western Europe?s economy
a. the policy of containment and its relation to the Korean War and the Vietnam War 
b. the emergence of the People?s Republic of China as a major power
c. life in the USSR after Stalin?s death in 1953, the rule of Nikita Khrushchev, popular uprisings in Soviet-controlled countries such as the 1956 uprising in Hungary and the ?Prague Spring? of 1968
d. the United States backing for the overthrow of Mossadegh in Iran (1953) and Arbenz in Guatemala (1954), demonstrating the stakes of the Cold War in non-Great Power countries
e. Soviet-U.S. competition in the Middle East and the Soviet War in Afghanistan
f. The Cuban Revolution and the Cuban Missile Crisis 
g. the arms race and arms control agreements (including the ABM and SALT treaties)
h.  d?tente and diplomatic efforts between the USSR and the West"
 9-12;World History II;Topic 5: The Cold War Era, 1945-1991;HSS.WHII.T5.04;Analyze the major developments in Chinese history during the second half of the 20th century, including the Chinese Civil War and the triumph of the Communist Revolution in China, the rise of Mao Tse-Tung and political, social, and economic upheavals under his leadership, such as the Great Leap Forward and the Cultural Revolution, the Tiananmen Square student protests in Beijing in 1989 and economic reforms under the leadership of Deng Xiaoping.
 9-12;World History II;Topic 5: The Cold War Era, 1945-1991;HSS.WHII.T5.05;Analyze the development and goals of nationalist movements in Africa, Asia, Central and South America, and the Middle East, and evaluate how one of these movements and its leader brought about decolonization and independence in the second half of the 20th century (e.g., Fidel Castro in Cuba, Patrice Lumumba in Congo, Ho Chi Minh in Vietnam, Gamel Abdul Nasser in Egypt, Jawaharlal Nehru in India, Salvador Allende in Chile).
 9-12;World History II;Topic 5: The Cold War Era, 1945-1991;HSS.WHII.T5.06;Explain the defense of and resistance to the official South African government policy of apartheid (legalized racial segregation) between 1948 and 1991, and analyze how opposition by the African National Congress, including resistance leader Nelson Mandela, and international organizations such as the United Nations, contributed to the downfall of apartheid.
 9-12;World History II;Topic 5: The Cold War Era, 1945-1991;HSS.WHII.T5.07;"Explain the background for the establishment of the modern state of Israel in 1948, and subsequent military and political conflicts.

a. the growth of Zionism, and 19th and early 20th century immigration by Eastern European Jews to Palestine
b. anti-Semitism and the Holocaust
c. the United Nations (UN) vote in 1947 to partition the western part of the Palestine Mandate into two independent countries
d. Palestinian loss of land and the creation of refugees by Israeli military action
e. the rejection of surrounding Arab countries of the UN decision and the invasion of Israel by Arab countries
f. the various wars between Israel and neighboring Arab states since 1947, (e.g., the Six Day War and the Yom Kippur War)
g. the diverse mix of cultures (e.g., Jews, Palestinians,  and Arabs of Christian, Jewish, Muslim, and Druze backgrounds) in the region in the late 20th and early 21st centuries
h.  attempts to secure peace between Palestinians and Israelis, including the proposal of a two-state solution"
 9-12;World History II;Topic 5: The Cold War Era, 1945-1991;HSS.WHII.T5.08;"Analyze the causes for the decline and collapse of the Soviet Union and the communist regimes of Eastern Europe, including the increasingly costly geopolitical competition with the United States, the growing gap between the economies of Western and Eastern Europe, the impact on people?s lives of the weakness of the Soviet economy, the toll of extended military conflict in Afghanistan, and the weakening popular support for communism in the Soviet Union and Eastern Europe. 

a. The 1975 Helsinki Accords and the emergence of human rights movements in Eastern Europe
b. The deployment of intermediate range nuclear missiles in Europe and the Reagan Administration?s investment in new defense technologies and the expansion of U.S. military forces
c. the Solidarity movement in Poland
d. the Velvet Revolution in Czechoslovakia
e. the rise of nationalist sentiment in the Soviet bloc and USSR
f. the fall of the Berlin Wall
g. Mikhail Gorbachev?s leadership and policies of glasnost and perestroika
h. the Russian opposition movement to Boris Yeltsin"
 9-12;World History II;Topic 5: The Cold War Era, 1945-1991;HSS.WHII.T5.09;Evaluate the consequences of the breakup of the Soviet Union on the development of market economies, political and social stability, the spread of nuclear technology and other technologies of mass destruction to rogue states and terrorist organizations, and analyze how these consequences led to the consolidation of political power in the hands of an oligarchy during the first and second decades of the 21st century.
 9-12;World History II;Topic 5: The Cold War Era, 1945-1991;HSS.WHII.T5.10;Analyze the contributing factors to and the effects of the global surge in economic productivity, the rise in living standards in Western Europe and Japan, such as the long postwar peace between democratic nations, the role of migrant workers in rebuilding postwar nations, and the policies of international economic organizations.
 9-12;World History II;Topic 5: The Cold War Era, 1945-1991;HSS.WHII.T5.11;"Evaluate how scientific developments of the 20th century altered understanding of the natural world, changed the lives of the general populace, and led to further scientific research.  Students may use one of the following examples to address this standard: 

a. Albert Einstein and the theory of relativity
b. Niels Bohr and quantum theory
c. Marie and Pierre Curie and radioactivity
d. Enrico Fermi, J. Robert Oppenheimer, Edward Teller, and nuclear energy
e. Wernher von Braun and space exploration
f. Jonas Salk , the polio vaccine, and other medical breakthroughs
g. Rosalind Franklin, Maurice Wilkins, James Watson and Francis Crick, the discovery of DNA, and the Human Genome Project
h. The development of the first integrated circuit in 1958
i. The invention of the ARPAnet and its evolution into the Internet 
j. Sylvia Earle and oceanography
k. Jane Goodall and the study of primates and ecology"
 9-12;World History II;Topic 5: The Cold War Era, 1945-1991;HSS.WHII.T5.12;"Analyze how various social and intellectual movements of the second half of the 20th century changed traditional assumptions about race, ethnicity, class, gender, the environment, and religion (e.g., the modern feminist movement, the LGBTQ rights movement; the environmentalist movement and emergence of Green parties)."
 9-12;World History II;Topic 6: The era of globalization 1991-present;HSS.WHII.T6.01;Analyze reasons for globalization ? an international network of economic systems - and explain its consequences for workers in highly developed and less developed countries.
 9-12;World History II;Topic 6: The era of globalization 1991-present;HSS.WHII.T6.02;"Analyze the major forces in the Middle East since 1980, including the rise of Islamic fundamentalism; the bulge in the youth population, rivalry between Saudi Arabia and Iran, struggle for autonomy by the Kurds, the political challenges of the oil-rich Persian Gulf states, the Iranian Revolution of 1978-1979 and the Iran-Iraq War, the Persian Gulf War, the Iraq War, Arab uprisings, the growth of the Islamic State of Iraq and Syria (ISIS)."
 9-12;World History II;Topic 6: The era of globalization 1991-present;HSS.WHII.T6.03;Explain the role of populist political movements, their strength in European political parties in the early 21st century.
 9-12;World History II;Topic 6: The era of globalization 1991-present;HSS.WHII.T6.04;Analyze the rise in political and economic power of China and its increasingly critical role in global affairs (e.g., North Korea, the World Trade Organization).
 9-12;World History II;Topic 6: The era of globalization 1991-present;HSS.WHII.T6.05;"Evaluate the impact of international efforts to address global issues.

a. environmental efforts to slow climate change, preserve wildlife habitat, and increase agricultural production
b. humanitarian efforts to slow the spread of the Acquired Immunodeficiency Syndrome (AIDS), lower rates of disease and childhood mortality, provide solutions to recurring refugee crises, increase the availability of education for girls and women, and develop local rural economies"
 9-12;World History II;Topic 7: The politics of difference among people: conflicts, genocide, and terrorism;HSS.WHII.T7.01;"Distinguish between the concepts of genocide and mass atrocity and analyze the causes of genocide and mass atrocities in the modern world (e.g., conflicts over political power, historical grievances, manipulation of ideas about difference and fear by political forces). Students may use one the following events to address this standard: 

a. conflict between Catholics and Protestants in Northern Ireland
b. the Bosnian War and the persecution of ethnic Albanians in Kosovo 
c. the Cambodian genocide carried out by the Khmer Rouge 
d. the Rwandan Genocide and ethnic conflicts in the Democratic Republic of Congo
e. the Darfur crisis and South Sudan
f. conflict between India and Pakistan in Kashmir
g. ethnic tension in Sri Lanka
h. mass atrocities in Guatemala and Syria
i. conflict between Shi?a and Sunni Muslims 
j. the treatment of Rohingya people in Myanmar"
 9-12;World History II;Topic 7: The politics of difference among people: conflicts, genocide, and terrorism;HSS.WHII.T7.02;Analyze the events, people and conditions that have given rise to international terrorism including the emergence of the global terror network Al-Qaeda, the Taliban in Afghanistan, and ISIS, and evaluate responses by governments and societies to international terrorist activity.
 9-12;Elective:  United States Government and Politics;Topic 1: Foundations of government in the United States;HSS.GOV.T1.01;Define the terms citizenship, politics, and government, and give examples of how political solutions to public policy problems are generated through interactions of citizens, civil associations, and government.
 9-12;Elective:  United States Government and Politics;Topic 1: Foundations of government in the United States;HSS.GOV.T1.02;Describe the purposes and functions of government.
 9-12;Elective:  United States Government and Politics;Topic 1: Foundations of government in the United States;HSS.GOV.T1.03;Define and provide examples of different forms of government, including direct democracy, representative democracy, republic, monarchy, oligarchy, and autocracy.
 9-12;Elective:  United States Government and Politics;Topic 1: Foundations of government in the United States;HSS.GOV.T1.04;Analyze theoretical perspectives related to the Constitution such as theories on democratic government, republicanism, pluralism, and elitism.
 9-12;Elective:  United States Government and Politics;Topic 1: Foundations of government in the United States;HSS.GOV.T1.05;Analyze perspectives on the functions and values of voluntary participation by citizens in the civil associations that constitute civil society.  For example, students analyze the views expressed by Alexis de Tocqueville in Democracy in America, in the early 19th century and compare them to views of contemporary writers on this topic.
 9-12;Elective:  United States Government and Politics;Topic 1: Foundations of government in the United States;HSS.GOV.T1.06;Using founding documents of the United States and Massachusetts, research, analyze and interpret central ideas on government, including popular sovereignty, constitutionalism, republicanism, federalism, individual rights, the social contract and natural rights.
 9-12;Elective:  United States Government and Politics;Topic 1: Foundations of government in the United States;HSS.GOV.T1.07;Compare and contrast ideas on government of the Federalists and the Anti-Federalists during their debates on ratification of the U.S. Constitution.
 9-12;Elective:  United States Government and Politics;Topic 1: Foundations of government in the United States;HSS.GOV.T1.08;Research, analyze, and present orally, in writing or through a multimedia presentation how the principles of U.S. democracy (e.g., liberty, the common good, justice, equality, tolerance, law and order, rights of individuals, diversity, civic unity, patriotism, constitutionalism, popular sovereignty, representative democracy) are embodied in founding-era documents and how the perspectives on these principles have evolved, as described in core documents of subsequent periods of United States history. Cite textual evidence to summarize key ideas, provide historical context for the particular documents cited. For example, students compare the ideas of Martin Luther King, Jr. to those in such founding-era documents as the Virginia Declaration of Rights, the Declaration of Independence, the Massachusetts Declaration of Rights, and the Federalist.
 9-12;Elective:  United States Government and Politics;Topic 1: Foundations of government in the United States;HSS.GOV.T1.09;Identify and explain historical and contemporary efforts to narrow discrepancies between foundational ideas and values of American democracy and realities of American political and civic life.
 9-12;Elective:  United States Government and Politics;Topic 1: Foundations of government in the United States;HSS.GOV.T1.10;Argue and defend positions on issues in which foundational ideas or values are in tension or conflict (e.g., liberty in conflict with equality or authority, individual rights in conflict with national or community interests or perceptions of the common good, or majority rule in conflict with minority rights).
 9-12;Elective:  United States Government and Politics;Topic 2: Purposes, principles, and institutions of government in the United States;HSS.GOV.T2.01;Compare and contrast governments that are unitary, confederate, and federal.
 9-12;Elective:  United States Government and Politics;Topic 2: Purposes, principles, and institutions of government in the United States;HSS.GOV.T2.02;Identify and describe provisions of the United States Constitution and the Massachusetts Constitution that define and distribute powers and authority of the federal or state government.
 9-12;Elective:  United States Government and Politics;Topic 2: Purposes, principles, and institutions of government in the United States;HSS.GOV.T2.03;Explain the difference between a town and a city form of government in Massachusetts, including the difference between a representative and an open-town meeting.
 9-12;Elective:  United States Government and Politics;Topic 2: Purposes, principles, and institutions of government in the United States;HSS.GOV.T2.04;Explain the legal, fiscal, and operational relationships between state and local governments in Massachusetts.
 9-12;Elective:  United States Government and Politics;Topic 2: Purposes, principles, and institutions of government in the United States;HSS.GOV.T2.05;Distinguish among the enumerated and implied powers in the United States Constitution and the Massachusetts Constitution.
 9-12;Elective:  United States Government and Politics;Topic 2: Purposes, principles, and institutions of government in the United States;HSS.GOV.T2.06;Explain the functions of the courts of law in the governments of the United States and the state of Massachusetts with emphasis on the principles of judicial review and an independent judiciary.
 9-12;Elective:  United States Government and Politics;Topic 2: Purposes, principles, and institutions of government in the United States;HSS.GOV.T2.07;Explain the role, checks on the other two branches, and the powers particular to the President, including the implications of the authority to issue executive orders and the authority to appoint Federal judges.
 9-12;Elective:  United States Government and Politics;Topic 2: Purposes, principles, and institutions of government in the United States;HSS.GOV.T2.08;"Explain the functions of executive branch departments or agencies in the United States or the state of Massachusetts; conduct research on one governmental agency to determine the reasons that it was established and give a contemporary example of the function it serves. Examples include: 

a. United States Department of Defense
b. United States Environmental Protection Agency
c. United States Department of the Treasury
d. Massachusetts Executive Office of Education
e. Massachusetts Executive Office of Labor and Workforce Development
f. Massachusetts Executive Office of Health and Human Services"
 9-12;Elective:  United States Government and Politics;Topic 2: Purposes, principles, and institutions of government in the United States;HSS.GOV.T2.09;"Examine the constitutional principles of federalism, separation of powers among three branches of government, the system of checks and balances, republican government, representative democracy, and popular sovereignty. Analyze and evaluate one United States Supreme Court case that addresses these principles, and make an argument orally, in writing, or in a multimedia presentation, for either the majority or dissenting opinion in the case and explain what the case demonstrates about the relationship between the branches of government. 

Example 1: analyze and evaluate a decision by the United States Supreme Court about the constitutional principles of separation of powers and checks and balances, using such landmark cases as Marbury v. Madison (1803), Baker v. Carr (1962), United States v. Nixon (1974), City of Boerne, Texas v. Flores (1997), and Clinton v. City of New York (1998)

Example 2: analyze and evaluate decisions by the United States Supreme Court about the constitutional principle of federalism, using cases such as McCulloch v. Maryland (1819), Texas v. White (1869), Alden v. Maine (1999)."
 9-12;Elective:  United States Government and Politics;Topic 2: Purposes, principles, and institutions of government in the United States;HSS.GOV.T2.10;"Examine the relationships among the three main branches of the U.S. government in the current system of government, Congress, the Presidency, and the Federal Courts, as well as the Federal bureaucracy and the various balances of power between them. Evaluate historical challenges to the checks and balances among the branches of government and what they reveal about the relationship between the branches. Examples may include:

a. the Judicial Procedures Reform Bill (1937), President Franklin Delano Roosevelt?s attempt to alter the political balance of the Supreme Court
b. the so called ?Saturday Night Massacre? (1973), President Richard Nixon?s firing of independent special prosecutor Archibald Cox during the Watergate Scandal
c. historical attempts to make use of the ?reconciliation? process (a congressional legislative process that allows expedited passage of certain budgetary legislation on spending, revenues, and the federal debt limit with a simple majority vote) in order to pass legislation with larger policy implications
d. the debate over the shared authority to declare and prosecute war"
 9-12;Elective:  United States Government and Politics;Topic 2: Purposes, principles, and institutions of government in the United States;HSS.GOV.T2.11;Research the course of the movement to constrain and reduce the size of government since the 1980s and make an argument, supported by credible evidence and responses to possible counter-arguments, that makes the case for or against this movement. The argument may be presented in writing, orally, as in a debate, or in a multimedia presentation.
 9-12;Elective:  United States Government and Politics;Topic 2: Purposes, principles, and institutions of government in the United States;HSS.GOV.T2.12;"Construct an argument about the relevance of the United States Constitution in the 21st century, analyzing the effectiveness of its concepts of the separation of powers, checks and balances, federalism, and the rule of law; support the argument with examples from recent political history."
 9-12;Elective:  United States Government and Politics;Topic 3: Civil rights, human rights, and civil liberties;HSS.GOV.T3.01;Compare core documents associated with the protection of individual rights (e.g., the U.S. Bill of Rights, the 14th Amendment to the United States Constitution, Article I of the Massachusetts Constitution, the Universal Declaration of Human Rights, the International Covenant on Civil and Political Rights, the Convention on the Elimination of All Forms of Racial Discrimination).
