Grau;Área;Emitir;Código;Descrição
Modelo de Matemática II (Percurso Integrado);O sistema de números reais;Estender as propriedades dos expoentes aos expoentes racionais.;MII.N-RN.A.2;Reescreva expressões que envolvam radicais e expoentes racionais usando as propriedades dos expoentes.
Modelo de Matemática II (Percurso Integrado);O sistema de números reais;Utilize as propriedades dos números racionais e irracionais.;MII.N-RN.B.3;"Explique por que a soma ou o produto de dois números racionais é racional; que a soma de um número racional e um número irracional é irracional; e que o produto de um número racional não nulo e um número irracional é irracional."
Modelo de Matemática II (Percurso Integrado);Quantidades;Raciocinar quantitativamente e usar unidades para resolver problemas.;MII.NQ.A.3;Ao relatar quantidades, escolha um nível de precisão adequado às limitações de medição.
Modelo de Matemática II (Percurso Integrado);Quantidades;Raciocinar quantitativamente e usar unidades para resolver problemas.;MII.NQ.A.3.a;Descreva os efeitos do erro aproximado na medição e do arredondamento nas medições e nos valores calculados a partir delas. Identifique os algarismos significativos nas medições registradas e nos valores calculados, de acordo com o contexto e a precisão dos instrumentos de medição utilizados.
Modelo de Matemática II (Percurso Integrado);O sistema de números complexos;Realizar operações aritméticas com números complexos.;MII.N-CN.A.1;Saiba que existe um número complexo i tal que i2 = ?1, e todo número complexo tem a forma a + bi com a e b reais.
Modelo de Matemática II (Percurso Integrado);O sistema de números complexos;Realizar operações aritméticas com números complexos.;MII.N-CN.A.2;Utilize a relação i2 = ?1 e as propriedades comutativa, associativa e distributiva para somar, subtrair e multiplicar números complexos.
Modelo de Matemática II (Percurso Integrado);O sistema de números complexos;Utilize números complexos em identidades e equações polinomiais.;MII.N-CN.C.7;Resolva equações quadráticas com coeficientes reais que possuem soluções complexas.
Modelo de Matemática II (Percurso Integrado);Veja a estrutura nas expressões.;Interpretação da estrutura de expressões quadráticas e exponenciais.;MII.A-SSE.A.1;Interprete expressões que representam uma quantidade em termos de seu contexto.*
Modelo de Matemática II (Percurso Integrado);Veja a estrutura nas expressões.;Interpretação da estrutura de expressões quadráticas e exponenciais.;MII.A-SSE.A.1.a;Interpretação de partes de uma expressão, como termos, fatores e coeficientes.
Modelo de Matemática II (Percurso Integrado);Veja a estrutura nas expressões.;Interpretação da estrutura de expressões quadráticas e exponenciais.;MII.A-SSE.A.1.b;Interpretar expressões complexas considerando uma ou mais de suas partes como uma única entidade. Por exemplo, interpretar P(1 + r)t como o produto de P por um fator independente de P.
Modelo de Matemática II (Percurso Integrado);Veja a estrutura nas expressões.;Interpretação da estrutura de expressões quadráticas e exponenciais.;MII.A-SSE.A.2;Use a estrutura de uma expressão para identificar maneiras de reescrevê-la. Por exemplo, considere (x + 2)² ? 9 como uma diferença de quadrados que pode ser fatorada como ((x + 2) + 3)((x + 2) ? 3).
Modelo de Matemática II (Percurso Integrado);Veja a estrutura nas expressões.;Escreva expressões quadráticas e exponenciais em formas equivalentes para resolver problemas.;MII.A-SSE.B.3;Escolha e produza uma forma equivalente de uma expressão para revelar e explicar as propriedades da grandeza representada pela expressão.
Modelo de Matemática II (Percurso Integrado);Veja a estrutura nas expressões.;Escreva expressões quadráticas e exponenciais em formas equivalentes para resolver problemas.;MII.A-SSE.B.3.a;Fatore uma expressão quadrática para revelar os zeros da função que ela define.
Modelo de Matemática II (Percurso Integrado);Veja a estrutura nas expressões.;Escreva expressões quadráticas e exponenciais em formas equivalentes para resolver problemas.;MII.A-SSE.B.3.b;Complete o quadrado em uma expressão quadrática para revelar o valor máximo ou mínimo da função que ela define.
Modelo de Matemática II (Percurso Integrado);Veja a estrutura nas expressões.;Escreva expressões quadráticas e exponenciais em formas equivalentes para resolver problemas.;MII.A-SSE.B.3.c;Utilize as propriedades dos expoentes para transformar expressões de funções exponenciais. Por exemplo, a expressão 1,15t pode ser reescrita como (1,15˜1/12)12t ? 1,01212t para obter a taxa de juros mensal equivalente aproximada se a taxa anual for de 15%.
Modelo de Matemática II (Percurso Integrado);Aritmética com polinômios e expressões racionais;Realizar operações aritméticas com polinômios.;MII.A-ABR.A.1;Entendendo que os polinômios formam um sistema análogo ao dos números inteiros, ou seja, são fechados sob certas operações.
Modelo de Matemática II (Percurso Integrado);Aritmética com polinômios e expressões racionais;Realizar operações aritméticas com polinômios.;MII.A-ABR.A.1.a;Realizar operações com expressões polinomiais (adição, subtração, multiplicação) e comparar o sistema de polinômios com o sistema de números inteiros ao realizar as operações.
Modelo de Matemática II (Percurso Integrado);Aritmética com polinômios e expressões racionais;Realizar operações aritméticas com polinômios.;MII.A-ABR.A.1.b;"Fatorar e/ou expandir expressões polinomiais; identificar e combinar termos semelhantes; e aplicar a propriedade distributiva."
Modelo de Matemática II (Percurso Integrado);Criando equações;Crie equações que descrevam números ou relações.;MII.A-CED.A.1;Crie equações e inequações com uma variável e use-as para resolver problemas. Inclua equações derivadas de funções quadráticas e exponenciais.
Modelo de Matemática II (Percurso Integrado);Criando equações;Crie equações que descrevam números ou relações.;MII.A-CED.A.2;"Criar equações com duas ou mais variáveis para representar relações entre quantidades; representar graficamente as equações em eixos coordenados com rótulos e escalas.*"
Modelo de Matemática II (Percurso Integrado);Criando equações;Crie equações que descrevam números ou relações.;MII.A-CED.A.4;Reorganize as fórmulas, incluindo aquelas com termos quadráticos, para destacar uma grandeza de interesse usando o mesmo raciocínio que para resolver equações (Propriedades da Igualdade). Por exemplo, reorganize a lei de Ohm, R=V²/P, para obter a tensão, V.
Modelo de Matemática II (Percurso Integrado);Raciocínio com equações e inequações;Resolver equações e inequações com uma variável.;MII.A-REI.B.4;Resolvendo equações quadráticas com uma variável.
Modelo de Matemática II (Percurso Integrado);Raciocínio com equações e inequações;Resolver equações e inequações com uma variável.;MII.A-REI.B.4.a;Use o método de completar o quadrado para transformar qualquer equação quadrática em x em uma equação da forma (x ? p)² = q com as mesmas soluções. Deduza a fórmula quadrática a partir dessa forma.
Modelo de Matemática II (Percurso Integrado);Raciocínio com equações e inequações;Resolver equações e inequações com uma variável.;MII.A-REI.B.4.b;Resolva equações quadráticas por inspeção (por exemplo, para x² = 49), extraindo raízes quadradas, completando o quadrado, usando a fórmula quadrática e fatorando, conforme apropriado à forma inicial da equação. Reconheça quando a fórmula quadrática fornece soluções complexas e escreva-as como ?b para números reais a e b.
Modelo de Matemática II (Percurso Integrado);Raciocínio com equações e inequações;Resolva sistemas de equações.;MII.A-REI.C.7;Resolva algebricamente e graficamente um sistema simples composto por uma equação linear e uma equação quadrática com duas variáveis. Por exemplo, encontre os pontos de intersecção entre a reta y = 3x e a circunferência x² + y² = 3.
Modelo de Matemática II (Percurso Integrado);Interpretação de funções;Interpretar funções quadráticas e exponenciais com expoentes inteiros que surgem em aplicações, considerando o contexto.;MII.F-IF.B.4;"Para uma função que modela a relação entre duas grandezas, interprete as principais características de gráficos e tabelas em função das grandezas e desenhe gráficos que mostrem essas características a partir de uma descrição verbal da relação. As principais características incluem: interceptos; intervalos em que a função é crescente, decrescente, positiva ou negativa; máximos e mínimos relativos; simetrias; e comportamento nos extremos.*"
Modelo de Matemática II (Percurso Integrado);Interpretação de funções;Interpretar funções quadráticas e exponenciais com expoentes inteiros que surgem em aplicações, considerando o contexto.;MII.F-IF.B.5;Relacione o domínio de uma função com seu gráfico e, quando aplicável, com a relação quantitativa que ela descreve.* Por exemplo, se a função h(n) fornece o número de horas-homem necessárias para montar n motores em uma fábrica, então os números inteiros positivos seriam um domínio apropriado para a função.
Modelo de Matemática II (Percurso Integrado);Interpretação de funções;Interpretar funções quadráticas e exponenciais com expoentes inteiros que surgem em aplicações, considerando o contexto.;MII.F-IF.B.6;Calcule e interprete a taxa média de variação de uma função (apresentada simbolicamente ou em uma tabela) em um intervalo específico. Estime a taxa de variação a partir de um gráfico.*
Modelo de Matemática II (Percurso Integrado);Interpretação de funções;Analise funções usando diferentes representações.;MII.F-IF.C.7;As funções gráficas são expressas simbolicamente e mostram as principais características do gráfico, desenhadas à mão em casos simples e utilizando tecnologia para casos mais complexos.*
Modelo de Matemática II (Percurso Integrado);Interpretação de funções;Analise funções usando diferentes representações.;MII.F-IF.C.7.a;Represente graficamente funções quadráticas e mostre as intersecções com o eixo y, os máximos e os mínimos.*
Modelo de Matemática II (Percurso Integrado);Interpretação de funções;Analise funções usando diferentes representações.;MII.F-IF.C.7.b;Representação gráfica de funções definidas por partes, incluindo funções degrau e funções de valor absoluto.*
Modelo de Matemática II (Percurso Integrado);Interpretação de funções;Analise funções usando diferentes representações.;MII.F-IF.C.8;Escreva uma função definida por uma expressão em diferentes formas, porém equivalentes, para revelar e explicar diferentes propriedades da função.
Modelo de Matemática II (Percurso Integrado);Interpretação de funções;Analise funções usando diferentes representações.;MII.F-IF.C.8.a;Utilize o processo de fatoração e completamento de quadrados em uma função quadrática para mostrar zeros, valores mínimos/máximos e simetria do gráfico, e interprete-os em termos de contexto.
Modelo de Matemática II (Percurso Integrado);Interpretação de funções;Analise funções usando diferentes representações.;MII.F-IF.C.8.b;Utilize as propriedades dos expoentes para interpretar expressões de funções exponenciais. Aplique isso a situações financeiras, como identificar a taxa de valorização/desvalorização de uma casa ou carro algum tempo após a compra inicial: Vn = P(1+r)n. Por exemplo, identifique a taxa percentual de variação em funções como y = (1,02)t, y = (0,97)t, y = (1,01)12t e e = (1,2) t/10 e classifique-as como representativas de crescimento ou decaimento exponencial.
Modelo de Matemática II (Percurso Integrado);Interpretação de funções;Analise funções usando diferentes representações.;MII.F-IF.C.9;Traduzir entre diferentes representações de funções (algébrica, gráfica, numérica em tabelas ou por meio de descrições verbais). Comparar as propriedades de duas funções, cada uma representada de forma diferente. Por exemplo, dado o gráfico de uma função quadrática e a expressão algébrica de outra, determinar qual delas possui o maior valor máximo.
Modelo de Matemática II (Percurso Integrado);Funções de construção;Construa uma função que modele a relação entre duas grandezas.;MII.F-BF.A.1;Escreva funções lineares, quadráticas e exponenciais que descrevam relações entre duas grandezas.*
Modelo de Matemática II (Percurso Integrado);Funções de construção;Construa uma função que modele a relação entre duas grandezas.;MII.F-BF.A.1.a;Determine uma expressão explícita, um processo recursivo ou etapas para um cálculo a partir de um contexto dado.*
Modelo de Matemática II (Percurso Integrado);Funções de construção;Construa uma função que modele a relação entre duas grandezas.;MII.F-BF.A.1.b;Combine tipos de funções padrão usando operações aritméticas.* Por exemplo, crie uma função que modele a temperatura de um corpo em resfriamento adicionando uma função constante a uma exponencial decrescente e relacione essas funções ao modelo.
Modelo de Matemática II (Percurso Integrado);Funções de construção;Crie novas funções a partir de funções existentes.;MII.F-BF.B.3;"Identifique o efeito no gráfico da substituição de f(x) por f(x) + k, kf(x), f(kx) e f(x + k) para valores específicos de k (positivos e negativos); encontre o valor de k a partir dos gráficos. Inclua funções exponenciais, quadráticas e de valor absoluto. Utilize recursos tecnológicos para realizar experimentos com os casos e ilustrar uma explicação dos efeitos no gráfico."
Modelo de Matemática II (Percurso Integrado);Funções de construção;Crie novas funções a partir de funções existentes.;MII.F-BF.B.4;Encontre funções inversas algebricamente e graficamente.
Modelo de Matemática II (Percurso Integrado);Funções de construção;Crie novas funções a partir de funções existentes.;MII.F-BF.B.4.a;Resolva uma equação da forma f(x) = c para uma função linear f que possui uma inversa e escreva uma expressão para a inversa.
Modelo de Matemática II (Percurso Integrado);Modelos lineares, quadráticos e exponenciais;Construir e comparar modelos lineares, quadráticos e exponenciais e resolver problemas.;MII.F-LE.A.3;Observe, por meio de gráficos e tabelas, que uma quantidade que cresce exponencialmente eventualmente ultrapassa uma quantidade que cresce linearmente, quadraticamente ou (de forma mais geral) como uma função polinomial.*
Modelo de Matemática II (Percurso Integrado);Congruência;Demonstre teoremas geométricos e, quando apropriado, a recíproca dos teoremas.;MII.G-CO.C.9;"Demonstre teoremas sobre retas e ângulos. Os teoremas incluem: ângulos opostos pelo vértice são congruentes; quando uma transversal intercepta retas paralelas, os ângulos alternos internos são congruentes e os ângulos correspondentes também são congruentes; e, inversamente, demonstre que retas são paralelas; os pontos na mediatriz de um segmento de reta são exatamente equidistantes das extremidades do segmento."
Modelo de Matemática II (Percurso Integrado);Congruência;Demonstre teoremas geométricos e, quando apropriado, a recíproca dos teoremas.;MII.G-CO.C.10;"Demonstre teoremas sobre triângulos. Os teoremas incluem: a soma das medidas dos ângulos internos de um triângulo é igual a 180°; os ângulos da base de triângulos isósceles são congruentes; e, reciprocamente, demonstre que um triângulo é isósceles; o segmento que une os pontos médios de dois lados de um triângulo é paralelo ao terceiro lado e tem metade do seu comprimento; as medianas de um triângulo se encontram em um único ponto."
Modelo de Matemática II (Percurso Integrado);Congruência;Demonstre teoremas geométricos e, quando apropriado, a recíproca dos teoremas.;MII.G-CO.C.11;Demonstre teoremas sobre paralelogramos. Esses teoremas incluem: lados opostos são congruentes, ângulos opostos são congruentes, as diagonais de um paralelogramo se intersectam no ponto médio e, reciprocamente, retângulos são paralelogramos com diagonais congruentes.
Modelo de Matemática II (Percurso Integrado);Congruência;Demonstre teoremas geométricos e, quando apropriado, a recíproca dos teoremas.;MII.G-CO.C.11.a;Demonstre teoremas sobre polígonos. Os teoremas incluem as medidas de ângulos internos e externos. Aplique as propriedades dos polígonos para resolver problemas matemáticos e contextuais.
Modelo de Matemática II (Percurso Integrado);Semelhança, triângulos retângulos e trigonometria;Entendendo a similaridade em termos de transformações de similaridade.;MII.G-SRT.A.1;Verificar experimentalmente as propriedades das expansões dadas por um centro e um fator de escala:
Modelo de Matemática II (Percurso Integrado);Semelhança, triângulos retângulos e trigonometria;Entendendo a similaridade em termos de transformações de similaridade.;MII.G-SRT.A.1.a;Uma dilatação transforma uma reta que não passa pelo centro da dilatação em uma reta paralela e deixa inalterada a reta que passa pelo centro.
Modelo de Matemática II (Percurso Integrado);Semelhança, triângulos retângulos e trigonometria;Entendendo a similaridade em termos de transformações de similaridade.;MII.G-SRT.A.1.b;A dilatação de um segmento de reta resulta em um comprimento maior ou menor na proporção dada pelo fator de escala.
Modelo de Matemática II (Percurso Integrado);Semelhança, triângulos retângulos e trigonometria;Entendendo a similaridade em termos de transformações de similaridade.;MII.G-SRT.A.2;"Dadas duas figuras, use a definição de semelhança em termos de transformações de semelhança para decidir se elas são semelhantes; explique, usando transformações de semelhança, o significado de semelhança para triângulos como a igualdade de todos os pares de ângulos correspondentes e a proporcionalidade de todos os pares de lados correspondentes."
Modelo de Matemática II (Percurso Integrado);Semelhança, triângulos retângulos e trigonometria;Entendendo a similaridade em termos de transformações de similaridade.;MII.G-SRT.A.3;Utilize as propriedades das transformações de semelhança para estabelecer o critério ângulo-ângulo (AA) para que dois triângulos sejam semelhantes.
Modelo de Matemática II (Percurso Integrado);Semelhança, triângulos retângulos e trigonometria;Demonstre teoremas envolvendo similaridade usando diversas maneiras de escrever demonstrações, mostrando a validade do raciocínio subjacente.;MII.G-SRT.B.4;"Demonstre teoremas sobre triângulos. Os teoremas incluem: uma reta paralela a um dos lados de um triângulo divide os outros dois lados proporcionalmente, e vice-versa; o Teorema de Pitágoras é demonstrado pela semelhança de triângulos."
Modelo de Matemática II (Percurso Integrado);Semelhança, triângulos retângulos e trigonometria;Demonstre teoremas envolvendo similaridade usando diversas maneiras de escrever demonstrações, mostrando a validade do raciocínio subjacente.;MII.G-SRT.B.5;Utilize os critérios de congruência e semelhança de triângulos para resolver problemas e demonstrar relações em figuras geométricas.
Modelo de Matemática II (Percurso Integrado);Semelhança, triângulos retângulos e trigonometria;Defina razões trigonométricas e resolva problemas envolvendo triângulos retângulos.;MII.G-SRT.C.6;Entenda que, por semelhança, as razões entre os lados em triângulos retângulos são propriedades dos ângulos do triângulo, o que leva às definições de razões trigonométricas para ângulos agudos.
Modelo de Matemática II (Percurso Integrado);Semelhança, triângulos retângulos e trigonometria;Defina razões trigonométricas e resolva problemas envolvendo triângulos retângulos.;MII.G-SRT.C.7;Explique e utilize a relação entre o seno e o cosseno de ângulos complementares.
Modelo de Matemática II (Percurso Integrado);Semelhança, triângulos retângulos e trigonometria;Defina razões trigonométricas e resolva problemas envolvendo triângulos retângulos.;MII.G-SRT.C.8;Utilize razões trigonométricas e o Teorema de Pitágoras para resolver triângulos retângulos em problemas aplicados.*
Modelo de Matemática II (Percurso Integrado);Círculos;Compreender e aplicar teoremas sobre círculos.;MII.GC.A.1;Prove que todos os círculos são semelhantes.
Modelo de Matemática II (Percurso Integrado);Círculos;Compreender e aplicar teoremas sobre círculos.;MII.GC.A.2;"Identifique e descreva as relações entre ângulos inscritos, raios e cordas. Inclua a relação entre ângulos centrais, inscritos e circunscritos; ângulos inscritos em um diâmetro são retos; o raio de um círculo é perpendicular à tangente no ponto de intersecção do raio com o círculo."
Modelo de Matemática II (Percurso Integrado);Círculos;Compreender e aplicar teoremas sobre círculos.;MII.GC.A.3;Construa os círculos inscrito e circunscrito de um triângulo e demonstre as propriedades dos ângulos de um quadrilátero e de outros polígonos inscritos em um círculo.
Modelo de Matemática II (Percurso Integrado);Círculos;Compreender e aplicar teoremas sobre círculos.;MII.GC.A.4;(+) Construa uma reta tangente a partir de um ponto fora de um círculo dado até o círculo.
Modelo de Matemática II (Percurso Integrado);Círculos;Determine os comprimentos dos arcos e as áreas dos setores circulares.;MII.GC.B.5;"Demonstre, por semelhança, que o comprimento do arco interceptado por um ângulo é proporcional ao raio e defina a medida em radianos do ângulo como a constante de proporcionalidade; deduza a fórmula para a área de um setor."
Modelo de Matemática II (Percurso Integrado);Expressando propriedades geométricas com equações;Traduza entre a descrição geométrica e a equação de uma seção cônica.;MII.G-GPE.A.1;"Deduza a equação de um círculo com centro e raio dados usando o Teorema de Pitágoras; complete o quadrado para encontrar o centro e o raio de um círculo dado por uma equação."
Modelo de Matemática II (Percurso Integrado);Expressando propriedades geométricas com equações;Traduza entre a descrição geométrica e a equação de uma seção cônica.;MII.G-GPE.A.2;Deduza a equação de uma parábola, dados um foco e uma diretriz.
Modelo de Matemática II (Percurso Integrado);Expressando propriedades geométricas com equações;Use coordenadas para demonstrar algebricamente equações geométricas simples.;MII.G-GPE.B.4;"Use coordenadas para provar algebricamente teoremas geométricos simples, incluindo a fórmula da distância e sua relação com o Teorema de Pitágoras. Por exemplo, prove ou refute que uma figura definida por quatro pontos dados no plano cartesiano é um retângulo; prove ou refute que o ponto (1, -3) está na circunferência centrada na origem e que contém o ponto (0, 2)."
Modelo de Matemática II (Percurso Integrado);Expressando propriedades geométricas com equações;Use coordenadas para demonstrar algebricamente equações geométricas simples.;MII.G-GPE.B.6;Encontre o ponto em um segmento de reta orientado entre dois pontos dados que divide o segmento em uma razão dada.
Modelo de Matemática II (Percurso Integrado);Medição e dimensão geométrica;Explique as fórmulas de volume e use-as para resolver problemas.;MII.G-GMD.A.1;Apresente uma argumentação informal para as fórmulas da circunferência, área e volume de um cilindro, uma pirâmide e um cone. Utilize argumentos de dissecação, do princípio de Cavalieri e argumentos de limite informais.
Modelo de Matemática II (Percurso Integrado);Medição e dimensão geométrica;Explique as fórmulas de volume e use-as para resolver problemas.;MII.G-GMD.A.2;(+) Apresente um argumento informal usando o princípio de Cavalieri para as fórmulas do volume de uma esfera e de outras figuras sólidas.
Modelo de Matemática II (Percurso Integrado);Medição e dimensão geométrica;Explique as fórmulas de volume e use-as para resolver problemas.;MII.G-GMD.A.3;Use fórmulas de volume para cilindros, pirâmides, cones e esferas para resolver problemas.*
Modelo de Matemática II (Percurso Integrado);Probabilidade condicional e as regras da probabilidade;Compreenda os conceitos de independência e probabilidade condicional e utilize-os para interpretar dados de simulações ou experimentos.;MII.S-CP.A.1;Descrever eventos como subconjuntos de um espaço amostral (o conjunto de resultados) usando características (ou categorias) dos resultados, ou como uniões, interseções ou complementos de outros eventos (ou, e, não).*
Modelo de Matemática II (Percurso Integrado);Probabilidade condicional e as regras da probabilidade;Compreenda os conceitos de independência e probabilidade condicional e utilize-os para interpretar dados de simulações ou experimentos.;MII.S-CP.A.2;Entenda que dois eventos A e B são independentes se a probabilidade de A e B ocorrerem juntos for o produto de suas probabilidades, e use essa caracterização para determinar se eles são independentes.*
Modelo de Matemática II (Percurso Integrado);Probabilidade condicional e as regras da probabilidade;Compreenda os conceitos de independência e probabilidade condicional e utilize-os para interpretar dados de simulações ou experimentos.;MII.S-CP.A.3;Entenda a probabilidade condicional de A dado B como P(A e B)/P(B), e interprete a independência de A e B como significando que a probabilidade condicional de A dado B é a mesma que a probabilidade de A, e a probabilidade condicional de B dado A é a mesma que a probabilidade de B.*
Modelo de Matemática II (Percurso Integrado);Probabilidade condicional e as regras da probabilidade;Compreenda os conceitos de independência e probabilidade condicional e utilize-os para interpretar dados de simulações ou experimentos.;MII.S-CP.A.4;Construa e interprete tabelas de frequência de dupla entrada com dados quando duas categorias estão associadas a cada objeto classificado. Use a tabela de dupla entrada como um espaço amostral para determinar se os eventos são independentes e para aproximar probabilidades condicionais.* Por exemplo, colete dados de uma amostra aleatória de alunos da sua escola sobre sua matéria favorita entre matemática, ciências e inglês. Estime a probabilidade de um aluno selecionado aleatoriamente da sua escola preferir ciências, dado que ele está no décimo ano. Faça o mesmo para as outras matérias e compare os resultados.
Modelo de Matemática II (Percurso Integrado);Probabilidade condicional e as regras da probabilidade;Compreenda os conceitos de independência e probabilidade condicional e utilize-os para interpretar dados de simulações ou experimentos.;MII.S-CP.A.5;Reconhecer e explicar os conceitos de probabilidade condicional e independência na linguagem e em situações do dia a dia.* Por exemplo, comparar a probabilidade de ter câncer de pulmão sendo fumante com a probabilidade de ser fumante tendo câncer de pulmão.
Modelo de Matemática II (Percurso Integrado);Probabilidade condicional e as regras da probabilidade;Utilize as regras da probabilidade para calcular as probabilidades de eventos compostos em um modelo de probabilidade uniforme.;MII.S-CP.B.6;Encontre a probabilidade condicional de A dado B como a fração de resultados de B que também pertencem a A e interprete a resposta em termos do modelo.*
Modelo de Matemática II (Percurso Integrado);Probabilidade condicional e as regras da probabilidade;Utilize as regras da probabilidade para calcular as probabilidades de eventos compostos em um modelo de probabilidade uniforme.;MII.S-CP.B.7;Aplique a regra da adição, P(A ou B) = P(A) + P(B) ? P(A e B), e interprete a resposta em termos do modelo.*
Modelo de Matemática II (Percurso Integrado);Probabilidade condicional e as regras da probabilidade;Utilize as regras da probabilidade para calcular as probabilidades de eventos compostos em um modelo de probabilidade uniforme.;MII.S-CP.B.8;(+) Aplique a regra geral da multiplicação em um modelo de probabilidade uniforme, P(A e B) = P(A)P(B|A) = P(B)P(A|B), e interprete a resposta em termos do modelo.*
Modelo de Matemática II (Percurso Integrado);Probabilidade condicional e as regras da probabilidade;Utilize as regras da probabilidade para calcular as probabilidades de eventos compostos em um modelo de probabilidade uniforme.;MII.S-CP.B.9;(+) Use permutações e combinações para calcular probabilidades de eventos compostos e resolver problemas.*
Modelo de Matemática III (Percurso Integrado);O sistema de números complexos;Utilize números complexos em identidades e equações polinomiais.;MIII.N-CN.C.8;(+) Estenda as identidades polinomiais para números complexos. Por exemplo, reescreva x² + 4 como (x + 2i)(x ? 2i).
Modelo de Matemática III (Percurso Integrado);O sistema de números complexos;Utilize números complexos em identidades e equações polinomiais.;MIII.N-CN.C.9;"(+) Aprenda o Teorema Fundamental da Álgebra; prove que ele é verdadeiro para polinômios quadráticos."
Modelo de Matemática III (Percurso Integrado);Quantidades vetoriais e matriciais;Representar e modelar com grandezas vetoriais.;MIII.N-VM.A.1;(+) Reconhecer grandezas vetoriais com magnitude e direção. Representar grandezas vetoriais usando segmentos de reta orientados e usar símbolos apropriados para vetores e suas magnitudes (por exemplo, v, |v|, ||v||, v).
Modelo de Matemática III (Percurso Integrado);Quantidades vetoriais e matriciais;Representar e modelar com grandezas vetoriais.;MIII.N-VM.A.3;(+) Resolver problemas envolvendo velocidade e outras grandezas que podem ser representadas por vetores.
Modelo de Matemática III (Percurso Integrado);Quantidades vetoriais e matriciais;Realizar operações com matrizes e usar matrizes em aplicações.;MIII.N-VM.C.6;(+) Use matrizes para representar e manipular dados, por exemplo, para representar pagamentos ou relações de incidência em uma rede.
Modelo de Matemática III (Percurso Integrado);Quantidades vetoriais e matriciais;Realizar operações com matrizes e usar matrizes em aplicações.;MIII.N-VM.C.8;(+) Adicionar, subtrair e multiplicar matrizes de dimensões apropriadas.
Modelo de Matemática III (Percurso Integrado);Quantidades vetoriais e matriciais;Realizar operações com matrizes e usar matrizes em aplicações.;MIII.N-VM.C.12;(+) Trabalhar com matrizes 2 × 2 como transformações do plano e interpretar o valor absoluto do determinante em termos de área.
Modelo de Matemática III (Percurso Integrado);Veja a estrutura nas expressões.;Interpretação da estrutura de expressões polinomiais e racionais.;MIII.A-SSE.A.1;Interprete expressões que representam uma quantidade em termos de seu contexto.
Modelo de Matemática III (Percurso Integrado);Veja a estrutura nas expressões.;Interpretação da estrutura de expressões polinomiais e racionais.;MIII.A-SSE.A.1.a;Interpretação de partes de uma expressão, como termos, fatores e coeficientes.*
Modelo de Matemática III (Percurso Integrado);Veja a estrutura nas expressões.;Interpretação da estrutura de expressões polinomiais e racionais.;MIII.A-SSE.A.1.b;Interpretar expressões complexas considerando uma ou mais de suas partes como uma única entidade. Por exemplo, interpretar P(1 + r)n como o produto de P por um fator independente de P.
Modelo de Matemática III (Percurso Integrado);Veja a estrutura nas expressões.;Interpretação da estrutura de expressões polinomiais e racionais.;MIII.A-SSE.A.2;Use a estrutura de uma expressão para identificar maneiras de reescrevê-la. Por exemplo, considere x? ? y? como (x?)? ? (y?)?, reconhecendo-a como uma diferença de quadrados que pode ser fatorada como (x? ? y?)(x? + y?) e como (xy)(x+y)(x-yi)(x+yi).
Modelo de Matemática III (Percurso Integrado);Veja a estrutura nas expressões.;Escreva expressões em formas equivalentes para resolver problemas.;MIII.A-SSE.B.4;Deduza a fórmula para a soma de uma série geométrica finita (quando a razão comum não é 1) e use a fórmula para resolver problemas.* Por exemplo, calcule as prestações de uma hipoteca.
Modelo de Matemática III (Percurso Integrado);Aritmética com polinômios e expressões racionais;Realizar operações aritméticas com polinômios.;MIII.A-ABR.A.1;Entendendo que os polinômios formam um sistema análogo ao dos números inteiros, ou seja, são fechados sob certas operações.
Modelo de Matemática III (Percurso Integrado);Aritmética com polinômios e expressões racionais;Realizar operações aritméticas com polinômios.;MIII.A-ABR.A.1.a;Realizar operações com expressões polinomiais (adição, subtração, multiplicação e divisão) e comparar o sistema de polinômios com o sistema de números inteiros ao realizar as operações.
Modelo de Matemática III (Percurso Integrado);Aritmética com polinômios e expressões racionais;Entender a relação entre zeros e fatores de polinômios.;MIII.A-ABR.B.2;Aprenda e aplique o Teorema do Resto: Para um polinômio p(x) e um número a, o resto da divisão por x - a é p(a), então p(a) = 0 se e somente se (x - a) é um fator de p(x).
Modelo de Matemática III (Percurso Integrado);Aritmética com polinômios e expressões racionais;Entender a relação entre zeros e fatores de polinômios.;MIII.A-ABR.B.3;Identifique os zeros dos polinômios quando fatorações adequadas estiverem disponíveis e use esses zeros para construir um gráfico aproximado da função definida pelo polinômio.
Modelo de Matemática III (Percurso Integrado);Aritmética com polinômios e expressões racionais;Utilize identidades polinomiais para resolver problemas.;MIII.A-ABR.C.4;Forneça identidades polinomiais e use-as para descrever relações numéricas. Por exemplo, a identidade polinomial (x² + y²)² = (x² - y²)² + (2xy)² pode ser usada para gerar ternas pitagóricas.
Modelo de Matemática III (Percurso Integrado);Aritmética com polinômios e expressões racionais;Utilize identidades polinomiais para resolver problemas.;MIII.A-ABR.C.5;(+) Conhecer e aplicar o Teorema Binomial para o desenvolvimento de (x + y)n em potências de xey para um inteiro positivo n, onde xey são quaisquer números, com coeficientes determinados por exemplo pelo Triângulo de Pascal.
