Grado;Área;Tema;Código;Descripción
 9-10;Lectura de texto informativo;Ideas clave y detalles;RI.9-10.3;Analice cómo el autor desarrolla un análisis o una serie de ideas o eventos, incluyendo el orden en que se presentan los puntos, cómo se introducen y desarrollan, y la presencia o ausencia de conexiones entre ellos.
 9-10;Lectura de texto informativo;Artesanía y estructura;RI.9-10.4;"Determinar el significado de las palabras y frases tal como se utilizan en un texto, incluidos los significados figurativos, connotativos y técnicos; analizar el impacto acumulativo o contradictorio de elecciones de palabras específicas en el significado y el tono (por ejemplo, cómo el lenguaje de una opinión judicial difiere del de un periódico; cómo la elección de palabras de un autor varía de una parte de un texto a otra). (Consulte los estándares de idioma de los grados 4 a 6 de 9.º a 10 sobre la aplicación del conocimiento del vocabulario a la lectura)."
 9-10;Lectura de texto informativo;Artesanía y estructura;RI.9-10.5;Analice en detalle cómo las ideas o afirmaciones de un autor se desarrollan y refinan mediante oraciones particulares, párrafos o porciones más grandes de un texto (por ejemplo, una sección o capítulo).
 9-10;Lectura de texto informativo;Artesanía y estructura;RI.9-10.6;Determinar el punto de vista o propósito de un autor en un texto y analizar cómo un autor usa la retórica para promover ese punto de vista o propósito.
 9-10;Lectura de texto informativo;Integración de conocimientos e ideas;RI.9-10.7;Analizar distintos relatos de un tema contados en distintos medios (por ejemplo, la historia de vida de una persona tanto impresa como multimedia) y determinar qué detalles se enfatizan o se desestiman en cada relato.
 9-10;Lectura de texto informativo;Integración de conocimientos e ideas;RI.9-10.8;"Delinear y evaluar el argumento y las afirmaciones específicas en un texto, evaluando si el razonamiento es válido y la evidencia es relevante y suficiente; identificar afirmaciones falsas o verdades incompletas y razonamientos falaces."
 9-10;Lectura de texto informativo;Integración de conocimientos e ideas;RI.9-10.9;"Analizar documentos fundamentales de importancia histórica y literaria (por ejemplo, el discurso de despedida de Washington, el segundo discurso inaugural de Lincoln y los discursos de Gettysburg, el discurso de las Cuatro Libertades de Roosevelt, la ""Carta desde la cárcel de Birmingham"" de King), incluyendo cómo abordan temas y conceptos relacionados."
 9-10;Lectura de texto informativo;Rango de lectura y nivel de complejidad del texto;RI.9-10.10;Leer y comprender de forma independiente textos literarios que representan diversos géneros, culturas y perspectivas, y que presentan una complejidad adecuada para el grado/curso. Consulte más información sobre las dimensiones cualitativas y cuantitativas de la complejidad textual.
 9-10;Escritura;Tipos de texto y propósitos;W.9-10.1;Redactar argumentos (por ejemplo, ensayos, cartas al editor, discursos de defensa) para respaldar afirmaciones en un análisis de temas o textos sustanciales, utilizando un razonamiento válido y evidencia relevante y suficiente.
 9-10;Escritura;Tipos de texto y propósitos;W.9-10.1.a;Introduzca afirmaciones precisas, distinga entre ellas y otras afirmaciones alternativas u opuestas y cree una organización que establezca relaciones claras entre las afirmaciones, las contraargumentaciones, las razones y la evidencia.
 9-10;Escritura;Tipos de texto y propósitos;W.9-10.1.b;Desarrollar afirmaciones y contraargumentos de manera justa, aportando evidencia para cada una y señalando las fortalezas y limitaciones de ambas de una manera que anticipe el nivel de conocimiento y las preocupaciones de la audiencia.
 9-10;Escritura;Tipos de texto y propósitos;W.9-10.1.c;Utilice palabras, frases y cláusulas para vincular las secciones principales del texto, crear cohesión y aclarar las relaciones entre las afirmaciones y las razones, entre las razones y la evidencia, y entre las afirmaciones y las contraargumentaciones.
 9-10;Escritura;Tipos de texto y propósitos;W.9-10.1.d;Establecer y mantener un estilo apropiado para la audiencia y el propósito (por ejemplo, formal para la escritura académica) mientras se presta atención a las normas y convenciones de la disciplina en la que se escribe.
 9-10;Escritura;Tipos de texto y propósitos;W.9-10.1.e;Proporciona una declaración o sección final que se desprende y apoya el argumento presentado.
 9-10;Escritura;Tipos de texto y propósitos;W.9-10.2;Redactar textos informativos/explicativos (por ejemplo, ensayos, informes orales, artículos biográficos) para examinar y transmitir ideas, conceptos e información complejos de forma clara y precisa a través de la selección, organización y análisis efectivos del contenido.
 9-10;Escritura;Tipos de texto y propósitos;W.9-10.2.a;"Introducir un tema; organizar ideas, conceptos e información complejos para hacer conexiones y distinciones importantes; incluir características del texto (por ejemplo, encabezados), gráficos (por ejemplo, figuras, tablas) y multimedia cuando sea útil para ayudar a la comprensión."
 9-10;Escritura;Tipos de texto y propósitos;W.9-10.2.b;Desarrollar el tema con datos bien escogidos, relevantes y suficientes, definiciones ampliadas, detalles concretos, citas u otra información y ejemplos apropiados al conocimiento del tema por parte de la audiencia.
 9-10;Escritura;Tipos de texto y propósitos;W.9-10.2.c;Utilice transiciones apropiadas y variadas para vincular las secciones principales del texto, crear cohesión y aclarar las relaciones entre ideas y conceptos complejos.
 9-10;Escritura;Tipos de texto y propósitos;W.9-10.2.d;Utilice un lenguaje preciso y un vocabulario específico del dominio para gestionar la complejidad del tema.
 9-10;Escritura;Tipos de texto y propósitos;W.9-10.2.e;Establecer y mantener un estilo apropiado para la audiencia y el propósito (por ejemplo, formal para la escritura académica) mientras se presta atención a las normas y convenciones de la disciplina en la que se escribe.
 9-10;Escritura;Tipos de texto y propósitos;W.9-10.2.f;Proporcionar una declaración o sección final que se derive y respalde la información o explicación presentada (por ejemplo, articulando las implicaciones o la importancia del tema).
 9-10;Escritura;Tipos de texto y propósitos;W.9-10.3;Escribir narraciones para desarrollar experiencias o eventos utilizando técnicas literarias efectivas, detalles bien elegidos y secuencias bien estructuradas.
 9-10;Escritura;Tipos de texto y propósitos;W.9-10.3.a;"Involucrar y orientar al lector planteando un problema, una situación o una observación, estableciendo uno o varios puntos de vista y presentando un narrador y/o personajes; crear una progresión apropiada de experiencias o eventos."
 9-10;Escritura;Tipos de texto y propósitos;W.9-10.3.b;Utilice técnicas narrativas, como el diálogo, el ritmo, la descripción, la reflexión y múltiples líneas argumentales, para desarrollar experiencias, eventos y/o personajes.
 9-10;Escritura;Tipos de texto y propósitos;W.9-10.3.c;Utilice una variedad de técnicas para secuenciar eventos de manera que se complementen entre sí para crear un todo coherente.
 9-10;Escritura;Tipos de texto y propósitos;W.9-10.3.d;Utilice palabras y frases precisas, detalles reveladores y lenguaje figurativo y sensorial para describir escenarios y personajes y establecer el estado de ánimo y el tono.
 9-10;Escritura;Tipos de texto y propósitos;W.9-10.3.e;Proporcionar una conclusión que se derive y refleje lo que se experimenta, se observa o se resuelve a lo largo de la narración.
 9-10;Escritura;Producción y distribución de escritos;W.9-10.4;Producir textos claros y coherentes, cuyo desarrollo, organización y estilo sean adecuados a la tarea, el propósito y el público. (Las expectativas específicas de cada grado para los tipos de escritura se definen en los Estándares de Escritura 1-3).
 9-10;Escritura;Producción y distribución de escritos;W.9-10.5;Desarrollar y fortalecer la escritura según sea necesario mediante la planificación, revisión, edición, reescritura o probando un nuevo enfoque, centrándose en abordar lo que es más significativo para un propósito y una audiencia específicos.
 9-10;Escritura;Producción y distribución de escritos;W.9-10.5.a;Demostrar dominio de las convenciones estándar del inglés (como se describe en los estándares de idioma 1 a 3 hasta los grados 9 y 10 inclusive).
 9-10;Escritura;Producción y distribución de escritos;W.9-10.5.b;Demostrar la capacidad de seleccionar vocabulario preciso (como se describe en los estándares de idioma 4 a 6 hasta los grados 9 y 10 inclusive).
 9-10;Escritura;Producción y distribución de escritos;W.9-10.6;Utilizar la tecnología, incluidas las actuales plataformas de comunicación basadas en la web, para producir, publicar y actualizar productos escritos individuales o compartidos, aprovechando la capacidad de la tecnología para vincularse con otra información y mostrar información de manera flexible y dinámica.
 9-10;Escritura;Investigación para construir y presentar conocimiento;W.9-10.7;"Realizar proyectos de investigación breves y prolongados para responder una pregunta (incluida una pregunta autogenerada) o resolver un problema; limitar o ampliar la investigación cuando sea apropiado; sintetizar múltiples fuentes sobre el tema, demostrando comprensión del tema bajo investigación."
 9-10;Escritura;Investigación para construir y presentar conocimiento;W.9-10.8;"Al realizar una investigación, recopile información relevante de múltiples fuentes impresas y digitales autorizadas, utilizando búsquedas avanzadas de manera eficaz; evalúe la utilidad de cada fuente para responder la pregunta de investigación; integre la información en el texto de manera selectiva para mantener el flujo de ideas, evitando el plagio y siguiendo un formato estándar para las citas."
 9-10;Escritura;Investigación para construir y presentar conocimiento;W.9-10.9;Extraer evidencia de textos literarios o informativos para respaldar el análisis escrito, la interpretación, la reflexión y la investigación, aplicando uno o más estándares de los grados 9 y 10 para lectura de literatura o lectura de textos informativos según sea necesario.
 9-10;Escritura;Rango de escritura;W.9-10.10;Escriba de manera rutinaria durante períodos de tiempo prolongados (tiempo para investigar, reflexionar y revisar) y períodos de tiempo más cortos (una sola sesión o un día o dos) para una variedad de tareas, propósitos y audiencias.
 9-10;Hablar y escuchar;Comprensión y colaboración;SL.9-10.1;Iniciar y participar eficazmente en una variedad de debates colaborativos (uno a uno, en grupos y dirigidos por el docente) con diversos socios sobre temas, textos y cuestiones de los grados 9 y 10, basándose en las ideas de los demás y expresando las suyas de forma clara y persuasiva.
 9-10;Hablar y escuchar;Comprensión y colaboración;SL.9-10.1.a;"Asista a las discusiones preparado, habiendo leído e investigado el material en estudio; aproveche explícitamente dicha preparación consultando la evidencia de textos y otras investigaciones sobre el tema o asunto para estimular un intercambio de ideas reflexivo y bien razonado. (Consulte el Estándar 1 de Lectura de Literatura y el Estándar 1 de Lectura de Textos Informativos de 9.º y 10.º grado para conocer las expectativas específicas sobre el uso de la evidencia textual)."
 9-10;Hablar y escuchar;Comprensión y colaboración;SL.9-10.1.b;Trabajar con pares para establecer reglas para debates colegiados y toma de decisiones (por ejemplo, consenso informal, votación sobre cuestiones clave, presentación de puntos de vista alternativos), objetivos y plazos claros y roles individuales según sea necesario.
 9-10;Hablar y escuchar;Comprensión y colaboración;SL.9-10.1.c;"Impulsar conversaciones planteando y respondiendo preguntas que relacionen la discusión actual con temas más amplios o ideas más grandes; incorporar activamente a otros en la discusión; y aclarar, verificar o desafiar ideas y conclusiones."
 9-10;Hablar y escuchar;Comprensión y colaboración;SL.9-10.1.d;Responder reflexivamente a diversas perspectivas, resumir puntos de acuerdo y desacuerdo y, cuando sea necesario, calificar o justificar sus propios puntos de vista y comprensión y hacer nuevas conexiones a la luz de la evidencia y el razonamiento presentados.
 9-10;Hablar y escuchar;Comprensión y colaboración;SL.9-10.2;Integrar múltiples fuentes de información presentadas en diversos medios o formatos (por ejemplo, visualmente, cuantitativamente, oralmente) evaluando la credibilidad y precisión de cada fuente.
 9-10;Hablar y escuchar;Comprensión y colaboración;SL.9-10.3;Evaluar el punto de vista, el razonamiento y el uso de evidencia y retórica del orador, identificando cualquier razonamiento falaz o evidencia exagerada o distorsionada.
 9-10;Hablar y escuchar;Presentación de conocimientos e ideas;SL.9-10.4;Presentar información, hallazgos y evidencia de apoyo de manera clara, concisa y lógica de tal manera que los oyentes puedan seguir la línea de razonamiento y la organización, el desarrollo, el vocabulario, la sustancia y el estilo sean apropiados para el propósito, la audiencia y el gusto.
 9-10;Hablar y escuchar;Presentación de conocimientos e ideas;SL.9-10.5;Hacer uso estratégico de los medios digitales (por ejemplo, elementos de audio, visuales e interactivos) en las presentaciones para mejorar la comprensión de los hallazgos, el razonamiento y la evidencia y para agregar interés.
 9-10;Hablar y escuchar;Presentación de conocimientos e ideas;SL.9-10.6;Adaptar el habla a diversos contextos y tareas, demostrando dominio del inglés formal cuando sea necesario o apropiado. (Consultar los estándares de lenguaje 1 y 3 de 9.º a 10.º grado para conocer las expectativas específicas).
 9-10;Idioma;Convenciones del inglés estándar;L.9-10.1;"Demostrar dominio de las convenciones gramaticales y de uso del inglés estándar al escribir y hablar; retener y desarrollar las habilidades lingüísticas aprendidas en grados anteriores. (Véase el Estándar de Escritura 5 de 9.º y 10.º grado y el Estándar de Habla y Comprensión Auditiva 6 para fortalecer la escritura y las presentaciones mediante la aplicación del conocimiento de las convenciones)."
 9-10;Idioma;Convenciones del inglés estándar;L.9-10.1.a;Estructura, variedad y significado de las oraciones: manipular y reorganizar cláusulas y frases en oraciones, prestando atención a las concordancias de los pronombres y sus antecedentes, el uso lógico de los tiempos verbales y la variedad en los patrones de oraciones.
 9-10;Idioma;Convenciones del inglés estándar;L.9-10.1.b;"Estructura de oraciones, variedad y significado: utilice varios tipos de frases (sustantivo, verbo, adjetival, adverbial, participial, preposicional) y cláusulas (independientes, dependientes; sustantivas, relativas, adverbiales) para transmitir significados específicos y agregar variedad e interés a la escritura o las presentaciones."
 9-10;Idioma;Convenciones del inglés estándar;L.9-10.1.c;Estructura, variedad y significado de las oraciones: utilice la estructura paralela como técnica para crear coherencia en oraciones, párrafos y textos más extensos. [Estas habilidades probablemente requieran atención continua en los grados superiores, ya que se aplican a una escritura y un habla cada vez más sofisticados].
 9-10;Idioma;Convenciones del inglés estándar;L.9-10.2;Demostrar dominio de las convenciones de mayúsculas, puntuación y ortografía del inglés estándar al escribir.
 9-10;Idioma;Convenciones del inglés estándar;L.9-10.2.a;Utilice un punto y coma (y quizás un adverbio conjuntivo) para unir dos o más cláusulas independientes estrechamente relacionadas.
 9-10;Idioma;Convenciones del inglés estándar;L.9-10.2.b;Utilice dos puntos para introducir una lista o cita.
 9-10;Idioma;Convenciones del inglés estándar;L.9-10.2.c;Deletrear correctamente, reconociendo que algunas palabras tienen variaciones comúnmente aceptadas (por ejemplo, catálogo).
 9-10;Idioma;Conocimiento del idioma;L.9-10.3;Aplicar el conocimiento del lenguaje para comprender cómo funciona el lenguaje en diferentes contextos, para tomar decisiones efectivas en cuanto a significado o estilo y para comprender más completamente al leer o escuchar.
 9-10;Idioma;Conocimiento del idioma;L.9-10.3.a;Redactar y editar el trabajo de manera que se ajuste a las pautas de un manual de estilo (por ejemplo, Manual MLA, Manual para escritores de Turabian) apropiado para la disciplina y el tipo de escritura.
 9-10;Idioma;Conocimiento del idioma;L.9-10.3.b;Revisar y editar el trabajo para reducir la redundancia (repetición ineficaz de ideas o detalles). [Es probable que estas habilidades requieran atención continua en los grados superiores, ya que se aplican a una escritura y una expresión oral cada vez más sofisticadas].
 9-10;Idioma;Adquisición y uso de vocabulario;L.9-10.4;Determinar o aclarar el significado de palabras y frases desconocidas y de significado múltiple según la lectura y el contenido de los grados 9 y 10, eligiendo con flexibilidad entre una variedad de estrategias.
 9-10;Idioma;Adquisición y uso de vocabulario;L.9-10.4.a;"Utilice el contexto (por ejemplo, el significado general de una oración, párrafo o texto; la posición o función de una palabra en una oración) como pista del significado de una palabra o frase."
 9-10;Idioma;Adquisición y uso de vocabulario;L.9-10.4.b;"Identificar y utilizar correctamente patrones de cambios de palabras que indican diferentes significados o partes del discurso (por ejemplo, analizar, análisis, analítico; defender, defensa)."
 9-10;Idioma;Adquisición y uso de vocabulario;L.9-10.4.c;Consultar materiales de referencia generales y especializados (por ejemplo, diccionarios, glosarios, tesauros), tanto impresos como digitales, para encontrar la pronunciación de una palabra o determinar o aclarar su significado preciso, su parte gramatical o su etimología.
 9-10;Idioma;Adquisición y uso de vocabulario;L.9-10.4.d;Verificar la determinación preliminar del significado de una palabra o frase (por ejemplo, comprobando el significado inferido en el contexto o en un diccionario).
 9-10;Idioma;Adquisición y uso de vocabulario;L.9-10.5;Demostrar comprensión del lenguaje figurativo, las relaciones entre palabras y los matices en los significados de las palabras.
 9-10;Idioma;Adquisición y uso de vocabulario;L.9-10.5.a;Interpretar figuras retóricas (por ejemplo, eufemismo, oxímoron) en contexto y analizar su papel en el texto.
 9-10;Idioma;Adquisición y uso de vocabulario;L.9-10.5.b;Analizar matices en el significado de palabras con denotaciones similares.
 9-10;Idioma;Adquisición y uso de vocabulario;L.9-10.6;"Adquirir y usar con precisión palabras y frases académicas generales y específicas del dominio, apropiadas para su grado; investigar palabras de forma independiente y adquirir conocimiento de vocabulario. (Consulte el Estándar 4 de Lectura de Literatura y el Estándar 4 de Lectura de Textos Informativos de 9.º a 10.º grado para aplicar el conocimiento de vocabulario a la lectura; consulte el Estándar 5 de Escritura y el Estándar 4 de Habla y Comprensión Auditiva de 9.º a 10.º grado para fortalecer la escritura y las presentaciones mediante la aplicación del conocimiento de vocabulario)."
 9-10;La lectura en historia y ciencias sociales;Ideas clave y detalles;RCA-H.9-10.1;Cite evidencia textual específica para respaldar el análisis de fuentes primarias y secundarias, atendiendo a características como la fecha y el origen de la información.
 9-10;La lectura en historia y ciencias sociales;Ideas clave y detalles;RCA-H.9-10.2;"Determinar las ideas o información centrales de una fuente primaria o secundaria; proporcionar un resumen preciso de cómo se desarrollan los eventos o ideas clave a lo largo de un texto."
 9-10;La lectura en historia y ciencias sociales;Ideas clave y detalles;RCA-H.9-10.3;"Analizar en detalle una serie de eventos descritos en un texto; determinar si los eventos anteriores causaron los posteriores o simplemente los precedieron."
 9-10;La lectura en historia y ciencias sociales;Artesanía y estructura;RCA-H.9-10.4;Determinar el significado de palabras y frases académicas generales y específicas del dominio tal como se utilizan en un texto, incluido el vocabulario que describe aspectos políticos, sociales o económicos de la historia o los estudios sociales.
 9-10;La lectura en historia y ciencias sociales;Artesanía y estructura;RCA-H.9-10.5;Analizar cómo un texto utiliza la estructura para enfatizar puntos clave o avanzar en una explicación o análisis.
 9-10;La lectura en historia y ciencias sociales;Artesanía y estructura;RCA-H.9-10.6;Comparar el punto de vista de dos o más autores sobre cómo tratan temas iguales o similares, incluyendo qué detalles incluyen y enfatizan en sus respectivos relatos.
 9-10;La lectura en historia y ciencias sociales;Integración de conocimientos e ideas;RCA-H.9-10.7;Integrar análisis cuantitativo o técnico (por ejemplo, gráficos, datos de investigación) con análisis cualitativo en texto impreso o digital.
 9-10;La lectura en historia y ciencias sociales;Integración de conocimientos e ideas;RCA-H.9-10.8;Evaluar hasta qué punto el razonamiento y la evidencia en un texto respaldan las afirmaciones del autor.
 9-10;La lectura en historia y ciencias sociales;Integración de conocimientos e ideas;RCA-H.9-10.9;Comparar y contrastar tratamientos del mismo tema en varias fuentes primarias y secundarias.
 9-10;La lectura en historia y ciencias sociales;Rango de lectura y nivel de complejidad del texto;RCA-H.9-10.10;Leer y comprender de forma independiente y competente textos de historia y estudios sociales con una complejidad adecuada al grado o curso. Consulte la información sobre las dimensiones cualitativas y cuantitativas de la complejidad textual.
 9-10;Lectura en asignaturas científicas y profesionales y técnicas;Ideas clave y detalles;RCA-ST.9-10.1;Citar evidencia textual específica para respaldar el análisis de textos científicos y técnicos, atendiendo a los detalles precisos de las explicaciones o descripciones.
 9-10;Lectura en asignaturas científicas y profesionales y técnicas;Ideas clave y detalles;RCA-ST.9-10.2;"Determinar las ideas centrales o conclusiones de un texto; rastrear la explicación o descripción del texto de un proceso, fenómeno o concepto complejo; proporcionar un resumen preciso de un texto."
 9-10;Lectura en asignaturas científicas y profesionales y técnicas;Ideas clave y detalles;RCA-ST.9-10.3;Seguir con precisión un procedimiento complejo de varios pasos al realizar experimentos, tomar mediciones o realizar tareas técnicas, atendiendo a casos especiales o excepciones definidas en el texto.
 9-10;Lectura en asignaturas científicas y profesionales y técnicas;Artesanía y estructura;RCA-ST.9-10.4;Determinar el significado del vocabulario académico general, así como los símbolos, términos clave, notación y otras palabras y frases específicas del dominio tal como se utilizan en un contexto científico o técnico específico relevante para textos y temas de los grados 9 a 10.
 9-10;Lectura en asignaturas científicas y profesionales y técnicas;Artesanía y estructura;RCA-ST.9-10.5;Analizar la estructura de las relaciones entre los conceptos de un texto, incluidas las relaciones entre términos clave (por ejemplo, fuerza, fricción, fuerza de reacción, energía).
 9-10;Lectura en asignaturas científicas y profesionales y técnicas;Artesanía y estructura;RCA-ST.9-10.6;Analice el propósito del autor al proporcionar una explicación, describir un procedimiento o discutir un experimento en un texto, definiendo la pregunta que el autor busca abordar.
 9-10;Lectura en asignaturas científicas y profesionales y técnicas;Integración de conocimientos e ideas;RCA-ST.9-10.7;Traducir información cuantitativa o técnica expresada en palabras en un texto a forma visual (por ejemplo, una tabla o un gráfico) y traducir información expresada visualmente o matemáticamente (por ejemplo, en una ecuación) a palabras.
 9-10;Lectura en asignaturas científicas y profesionales y técnicas;Integración de conocimientos e ideas;RCA-ST.9-10.8;Evaluar hasta qué punto el razonamiento y la evidencia de un texto respaldan la afirmación del autor o una recomendación para resolver un problema científico o técnico.
 9-10;Lectura en asignaturas científicas y profesionales y técnicas;Integración de conocimientos e ideas;RCA-ST.9-10.9;Comparar y contrastar los hallazgos presentados en un texto con los de otras fuentes (incluidos sus propios experimentos), señalando dónde los hallazgos apoyan o contradicen explicaciones o relatos anteriores.
 9-10;Lectura en asignaturas científicas y profesionales y técnicas;Rango de lectura y nivel de complejidad del texto;RCA-ST.9-10.10;Leer y comprender de forma independiente y competente textos científicos/técnicos con una complejidad adecuada al grado/curso. (Ver más sobre las dimensiones cualitativas y cuantitativas de la complejidad textual).
 9-10;Escritura en las áreas de contenido;Tipos de texto y propósitos;WCA.9-10.1;Redactar argumentos centrados en contenidos específicos de la disciplina.
 9-10;Escritura en las áreas de contenido;Tipos de texto y propósitos;WCA.9-10.1.a;Introduzca afirmaciones precisas, distinga entre ellas afirmaciones o críticas alternativas u opuestas y cree una organización que establezca relaciones claras entre las afirmaciones, las contraargumentaciones o críticas, las razones y la evidencia.
 9-10;Escritura en las áreas de contenido;Tipos de texto y propósitos;WCA.9-10.1.b;Desarrollar afirmaciones y contraargumentos/críticas de manera justa, proporcionando datos y evidencia para cada uno y señalando las fortalezas y limitaciones de ambas afirmaciones y contraargumentos/críticas en una forma apropiada para la disciplina y de una manera que anticipe el nivel de conocimiento y las preocupaciones de la audiencia.
 9-10;Escritura en las áreas de contenido;Tipos de texto y propósitos;WCA.9-10.1.c;Utilice palabras, frases y cláusulas para vincular las secciones principales del texto, crear cohesión y aclarar las relaciones entre las afirmaciones y las razones, entre las razones y la evidencia, y entre las afirmaciones y las contraargumentaciones/críticas.
 9-10;Escritura en las áreas de contenido;Tipos de texto y propósitos;WCA.9-10.1.d;Establecer y mantener un estilo apropiado para la audiencia y el propósito (por ejemplo, formal para la escritura académica) mientras se presta atención a las normas y convenciones de la disciplina en la que se escribe.
 9-10;Escritura en las áreas de contenido;Tipos de texto y propósitos;WCA.9-10.1.e;Proporcionar una declaración o sección final que se derive o respalde el argumento presentado.
 9-10;Escritura en las áreas de contenido;Tipos de texto y propósitos;WCA.9-10.2;Redactar textos informativos/explicativos, incluyendo la narración de acontecimientos históricos, procedimientos/experimentos científicos o procesos técnicos.
 9-10;Escritura en las áreas de contenido;Tipos de texto y propósitos;WCA.9-10.2.a;"Introducir un tema y organizar ideas, conceptos e información para hacer conexiones y distinciones importantes; incluir características del texto (por ejemplo, encabezados), gráficos (por ejemplo, figuras, tablas) y multimedia cuando sea útil para ayudar a la comprensión."
 9-10;Escritura en las áreas de contenido;Tipos de texto y propósitos;WCA.9-10.2.b;Desarrollar el tema con datos bien escogidos, relevantes y suficientes, definiciones ampliadas, detalles concretos, citas u otra información y ejemplos apropiados al conocimiento del tema por parte de la audiencia.
 9-10;Escritura en las áreas de contenido;Tipos de texto y propósitos;WCA.9-10.2.c;Utilice transiciones variadas y estructuras de oraciones para vincular las secciones principales del texto, crear cohesión y aclarar las relaciones entre ideas, conceptos o procedimientos.
 9-10;Escritura en las áreas de contenido;Tipos de texto y propósitos;WCA.9-10.2.d;Utilice un lenguaje preciso y un vocabulario específico del dominio para gestionar la complejidad del tema y transmitir un estilo apropiado a la disciplina y al contexto, así como a la experiencia de los posibles lectores.
 9-10;Escritura en las áreas de contenido;Tipos de texto y propósitos;WCA.9-10.2.e;Establecer y mantener un estilo apropiado para la audiencia y el propósito (por ejemplo, formal para la escritura académica) mientras se presta atención a las normas y convenciones de la disciplina en la que se escribe.
 9-10;Escritura en las áreas de contenido;Tipos de texto y propósitos;WCA.9-10.2.f;Proporcionar una declaración o sección final que se derive y respalde la información o explicación presentada (por ejemplo, articulando las implicaciones o la importancia del tema).
 9-10;Escritura en las áreas de contenido;Tipos de texto y propósitos;WCA.9-10.3;No aplica como requisito aparte. Nota: Las habilidades narrativas de los estudiantes se desarrollan en estos grados. Los estándares exigen que los estudiantes puedan incorporar elementos narrativos eficazmente en argumentos y textos informativos o explicativos. En historia y estudios sociales, los estudiantes deben poder incorporar relatos narrativos en sus análisis de individuos o eventos de importancia histórica. En ciencias, matemáticas y materias técnicas, los estudiantes deben poder escribir descripciones lo suficientemente precisas de los procedimientos paso a paso que utilizan en sus investigaciones, análisis o trabajo técnico para que otros puedan replicarlos y (posiblemente) alcanzar los mismos resultados. Además, los cursos de formación profesional pueden incluir formas más específicas de composición narrativa: guiones y guiones gráficos en cine, líneas de tiempo y reseñas de entrevistas en periodismo, instrucciones para el montaje o uso seguro de herramientas en carpintería, y más.
 9-10;Escritura en las áreas de contenido;Producción y distribución de escritos;WCA.9-10.4;Producir una escritura clara y coherente en la que el desarrollo, la organización y el estilo sean apropiados a la tarea, el propósito y la audiencia.
 9-10;Escritura en las áreas de contenido;Producción y distribución de escritos;WCA.9-10.5;Desarrollar y fortalecer la escritura según sea necesario mediante la planificación, revisión, edición, reescritura o probando un nuevo enfoque, centrándose en abordar lo que es más significativo para un propósito y una audiencia específicos.
 9-10;Escritura en las áreas de contenido;Producción y distribución de escritos;WCA.9-10.6;Utilizar la tecnología, incluidas las actuales plataformas de comunicación basadas en la web, para producir, publicar y actualizar productos escritos individuales o compartidos, aprovechando la capacidad de la tecnología para vincularse con otra información y mostrar información de manera flexible y dinámica.
 9-10;Escritura en las áreas de contenido;Investigación para construir y presentar conocimiento;WCA.9-10.7;"Realizar proyectos de investigación breves y prolongados para responder una pregunta (incluida una pregunta autogenerada) o resolver un problema; limitar o ampliar la investigación cuando sea apropiado; sintetizar múltiples fuentes sobre el tema, demostrando comprensión del tema bajo investigación."
 9-10;Escritura en las áreas de contenido;Investigación para construir y presentar conocimiento;WCA.9-10.8;"Al realizar una investigación, recopile información relevante de múltiples fuentes impresas y digitales autorizadas, utilizando búsquedas avanzadas de manera eficaz; evalúe la utilidad de cada fuente para responder la pregunta de investigación; integre la información en el texto de manera selectiva para mantener el flujo de ideas, evitando el plagio y siguiendo un formato estándar para las citas."
 9-10;Escritura en las áreas de contenido;Investigación para construir y presentar conocimiento;WCA.9-10.9;Extraer evidencia de textos informativos para respaldar el análisis, la interpretación, la reflexión y la investigación. (Consultar el Estándar de Lectura 1 de 9.º a 10.º grado para más información sobre el uso de evidencia textual).
 9-10;Escritura en las áreas de contenido;Rango de escritura;WCA.9-10.10;Escriba de manera rutinaria durante períodos de tiempo prolongados (tiempo para la reflexión y la revisión) y períodos de tiempo más cortos (una sola sesión o un día o dos) para una variedad de tareas, propósitos y audiencias específicas de la disciplina.
 9-10;Hablar y escuchar en las áreas de contenido;Comprensión y colaboración;SLCA.9-10.1;Iniciar y participar eficazmente en una variedad de debates colaborativos (uno a uno, en grupos y dirigidos por el docente) con diversos socios sobre textos y cuestiones específicas de la disciplina, basándose en las ideas de los demás y expresando las propias de forma clara y persuasiva.
 9-10;Hablar y escuchar en las áreas de contenido;Comprensión y colaboración;SLCA.9-1.a0.1;"Asista a las discusiones preparado, habiendo leído e investigado el material en estudio; aproveche explícitamente dicha preparación consultando la evidencia de textos y otras investigaciones sobre el tema o asunto para estimular un intercambio de ideas reflexivo y bien razonado. (Consulte el Estándar de Lectura 1 de 9.º y 10.º grado para obtener más información sobre el uso de la evidencia textual)."
 9-10;Hablar y escuchar en las áreas de contenido;Comprensión y colaboración;SLCA.9-1.b0.1;Trabajar con pares para establecer reglas para debates colegiados y toma de decisiones (por ejemplo, consenso informal, votación sobre cuestiones clave, presentación de puntos de vista alternativos), objetivos y plazos claros y roles individuales según sea necesario.
 9-10;Hablar y escuchar en las áreas de contenido;Comprensión y colaboración;SLCA.9-1.c0.1;"Impulsar conversaciones planteando y respondiendo preguntas que relacionen la discusión actual con temas más amplios o ideas más grandes; incorporar activamente a otros en la discusión; y aclarar, verificar o desafiar ideas y conclusiones."
