"dia","grado","asignatura","area","codigo","descripcion"
20,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.8","Puedo explorar eventos clave en la vida de David, como su unción, su batalla con Goliat, su huida de Saúl, la muerte de Saúl, su reinado y su adulterio con Betsabé."
21,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.9","Puedo investigar mensajes clave de la vida de David, como lo que significa ser llamado por Dios; humildad y orgullo; tentación y pecado; y responder al amor, la gracia y el deseo de Dios de tener una relación con nosotros; y aplicar estos temas a la vida de uno."
22,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.1","Puedo identificar e investigar los mensajes del Sermón del Monte de Jesús y otros mensajes."
23,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.2","Puedo aplicar personalmente los mensajes del Sermón del Monte de manera relevante y significativa."
24,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.3","Puedo investigar lo que Jesús quiso decir cuando enseñó sobre el reino de Dios."
25,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.4","Puedo explorar lo que significa ser seguidor de Jesús."
26,"10°","Biblia","Contenido de la Unidad - Iglesia Primitiva","10.UC.10.3.1","Puedo delinear los eventos y las personas involucradas en el desarrollo y crecimiento de la iglesia cristiana primitiva tal como se encuentra en el libro de Hechos."
27,"10°","Biblia","Contenido de la Unidad - Iglesia Primitiva","10.UC.10.3.2","Puedo explorar el papel del Espíritu Santo al dar poder, dones espirituales, el fruto del Espíritu, avivamiento y reforma, y victoria en Cristo."
28,"10°","Biblia","Contenido de la Unidad - Iglesia Primitiva","10.UC.10.3.3","Puedo identificar una variedad de formas en que uno puede responder al Gran Comision a través del testimonio y compartiendo a Jesús y Sus mensajes con el mundo."
29,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.1","Puedo examinar y expresar cómo estar conectado a Jesús (estudio de la Biblia, oración) es el secreto para una vida abundante."
30,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.2","Puedo explorar cómo la esencia de la ley de Dios es el amor."
31,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.3","Puedo explorar y aplicar principios bíblicos para las elecciones de estilo de vida (relaciones y matrimonio, salud y sustancias, imagen corporal, redes sociales, entretenimiento, dinero, tentación y la voluntad de Dios para nuestras vidas) y cómo las malas elecciones nos separan de una relación con Dios mientras esperamos el regreso de Jesús."
32,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.4","Puedo explorar cómo el plan de Dios es que tengamos una relación profunda y personal con Jesucristo, que cambia todo, y que esta verdad sea llevada a todo el mundo."
33,"10°","Biblia","Enfoque del Curso","10.CF.1","Puedo identificar y examinar las Escrituras como la fuente fundamental de la revelación de Dios, teniendo en cuenta su origen y propósito."
34,"10°","Biblia","Enfoque del Curso","10.CF.2","Puedo explorar y evaluar las creencias fundamentales bíblicas adventistas del séptimo día."
35,"10°","Biblia","Enfoque del Curso","10.CF.3","Puedo aplicar las creencias adventistas del séptimo día en el discipulado de Cristo a través de las relaciones, el estilo de vida y el servicio."
36,"10°","Biblia","Enfoque del Curso","10.CF.4","Puedo explorar y examinar la vida de Elena G. de White como profeta de Dios y utilizar sus escritos."
37,"10°","Biblia","Habilidades del Curso","10.HC.5","Puedo desarrollar una amplia gama de técnicas para estudiar la Biblia como su propio intérprete e incorporar su relevancia del pasado al presente a través del estudio de los escritos de Elena G. de White y otros documentos contemporáneos e históricos."
38,"10°","Biblia","Habilidades del Curso","10.HC.6","Puedo adquirir e integrar conocimientos para investigar y analizar historias bíblicas y/o conceptos espirituales, con cierta profundidad."
39,"10°","Biblia","Habilidades del Curso","10.HC.7","Puedo desarrollar habilidades de pensamiento creativo y de orden superior (investigación, análisis, síntesis, evaluación, etc.) basadas en una cosmovisión bíblica."
40,"10°","Biblia","Habilidades del Curso","10.HC.8","Puedo usar respuestas verbales y no verbales para transmitir un mensaje claro y atractivo a través de una variedad de tipos de comunicación sobre la espiritualidad bíblica para satisfacer las necesidades de contextos, propósitos y audiencias específicos."
41,"10°","Biblia","Habilidades del Curso","10.HC.9","Puedo desarrollar las habilidades para dar razones que respalden mi pensamiento, aplicando conocimientos previos a nuevos contextos, con el fin de clarificar mi propia posición personal y bíblica."
42,"10°","Biblia","Habilidades del Curso","10.HC.10","Puedo analizar y aplicar la relevancia de los temas bíblicos e históricos y aplicarlos a mi vida."
43,"10°","Biblia","Habilidades del Curso","10.HC.11","Puedo identificar y explorar formas en que mi relación con Dios y Su Palabra cambia mi vida y se expresa a través del conocimiento, las actitudes y las acciones."
44,"10°","Biblia","Habilidades del Curso","10.HC.12","Puedo aprender habilidades para construir relaciones aplicando principios bíblicos semejantes a Cristo: cuidado genuino por los demás, manejo de desafíos en las relaciones humanas, comunicación efectiva, aceptación de responsabilidad, participación en la comunidad y servicio a los demás."
45,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.1","Puedo identificar que la relación de Dios con la humanidad cruza culturas y fronteras y abarca a toda la humanidad."
46,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.2","Puedo investigar la naturaleza de Dios tal como se ve en los tiempos del Antiguo Testamento y cómo se relacionaba con Su pueblo."
47,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.3","Puedo definir y delinear una relación de pacto, específicamente entre Dios y Su pueblo."
48,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.4","Puedo analizar el papel y los mensajes de algunos de los profetas del Antiguo Testamento, específicamente Oseas, a la luz de la obediencia, destrucción y liberación del pueblo."
49,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.5","Puedo investigar mensajes clave de la historia de Oseas, como el papel del conocimiento en la relación, la obediencia, la idolatría, el pecado, la gracia, las relaciones saludables y la respuesta al corazón generoso de Dios."
50,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.6","Puedo identificar las características de David que lo convirtieron en un hombre conforme al corazón de Dios."
51,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.7","Puedo aplicar estas características a cómo se puede vivir conforme al corazón de Dios hoy."
52,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.8","Puedo explorar eventos clave en la vida de David, como su unción, su batalla con Goliat, su huida de Saúl, la muerte de Saúl, su reinado y su adulterio con Betsabé."
53,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.9","Puedo investigar mensajes clave de la vida de David, como lo que significa ser llamado por Dios; humildad y orgullo; tentación y pecado; y responder al amor, la gracia y el deseo de Dios de tener una relación con nosotros; y aplicar estos temas a la vida de uno."
54,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.1","Puedo identificar e investigar los mensajes del Sermón del Monte de Jesús y otros mensajes."
55,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.2","Puedo aplicar personalmente los mensajes del Sermón del Monte de manera relevante y significativa."
56,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.3","Puedo investigar lo que Jesús quiso decir cuando enseñó sobre el reino de Dios."
57,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.4","Puedo explorar lo que significa ser seguidor de Jesús."
58,"10°","Biblia","Contenido de la Unidad - Iglesia Primitiva","10.UC.10.3.1","Puedo delinear los eventos y las personas involucradas en el desarrollo y crecimiento de la iglesia cristiana primitiva tal como se encuentra en el libro de Hechos."
59,"10°","Biblia","Contenido de la Unidad - Iglesia Primitiva","10.UC.10.3.2","Puedo explorar el papel del Espíritu Santo al dar poder, dones espirituales, el fruto del Espíritu, avivamiento y reforma, y victoria en Cristo."
60,"10°","Biblia","Contenido de la Unidad - Iglesia Primitiva","10.UC.10.3.3","Puedo identificar una variedad de formas en que uno puede responder al Gran Comision a través del testimonio y compartiendo a Jesús y Sus mensajes con el mundo."
61,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.1","Puedo examinar y expresar cómo estar conectado a Jesús (estudio de la Biblia, oración) es el secreto para una vida abundante."
62,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.2","Puedo explorar cómo la esencia de la ley de Dios es el amor."
63,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.3","Puedo explorar y aplicar principios bíblicos para las elecciones de estilo de vida (relaciones y matrimonio, salud y sustancias, imagen corporal, redes sociales, entretenimiento, dinero, tentación y la voluntad de Dios para nuestras vidas) y cómo las malas elecciones nos separan de una relación con Dios mientras esperamos el regreso de Jesús."
64,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.4","Puedo explorar cómo el plan de Dios es que tengamos una relación profunda y personal con Jesucristo, que cambia todo, y que esta verdad sea llevada a todo el mundo."
65,"10°","Biblia","Enfoque del Curso","10.CF.1","Puedo identificar y examinar las Escrituras como la fuente fundamental de la revelación de Dios, teniendo en cuenta su origen y propósito."
66,"10°","Biblia","Enfoque del Curso","10.CF.2","Puedo explorar y evaluar las creencias fundamentales bíblicas adventistas del séptimo día."
67,"10°","Biblia","Enfoque del Curso","10.CF.3","Puedo aplicar las creencias adventistas del séptimo día en el discipulado de Cristo a través de las relaciones, el estilo de vida y el servicio."
68,"10°","Biblia","Enfoque del Curso","10.CF.4","Puedo explorar y examinar la vida de Elena G. de White como profeta de Dios y utilizar sus escritos."
69,"10°","Biblia","Habilidades del Curso","10.HC.5","Puedo desarrollar una amplia gama de técnicas para estudiar la Biblia como su propio intérprete e incorporar su relevancia del pasado al presente a través del estudio de los escritos de Elena G. de White y otros documentos contemporáneos e históricos."
70,"10°","Biblia","Habilidades del Curso","10.HC.6","Puedo adquirir e integrar conocimientos para investigar y analizar historias bíblicas y/o conceptos espirituales, con cierta profundidad."
71,"10°","Biblia","Habilidades del Curso","10.HC.7","Puedo desarrollar habilidades de pensamiento creativo y de orden superior (investigación, análisis, síntesis, evaluación, etc.) basadas en una cosmovisión bíblica."
72,"10°","Biblia","Habilidades del Curso","10.HC.8","Puedo usar respuestas verbales y no verbales para transmitir un mensaje claro y atractivo a través de una variedad de tipos de comunicación sobre la espiritualidad bíblica para satisfacer las necesidades de contextos, propósitos y audiencias específicos."
73,"10°","Biblia","Habilidades del Curso","10.HC.9","Puedo desarrollar las habilidades para dar razones que respalden mi pensamiento, aplicando conocimientos previos a nuevos contextos, con el fin de clarificar mi propia posición personal y bíblica."
74,"10°","Biblia","Habilidades del Curso","10.HC.10","Puedo analizar y aplicar la relevancia de los temas bíblicos e históricos y aplicarlos a mi vida."
75,"10°","Biblia","Habilidades del Curso","10.HC.11","Puedo identificar y explorar formas en que mi relación con Dios y Su Palabra cambia mi vida y se expresa a través del conocimiento, las actitudes y las acciones."
76,"10°","Biblia","Habilidades del Curso","10.HC.12","Puedo aprender habilidades para construir relaciones aplicando principios bíblicos semejantes a Cristo: cuidado genuino por los demás, manejo de desafíos en las relaciones humanas, comunicación efectiva, aceptación de responsabilidad, participación en la comunidad y servicio a los demás."
77,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.1","Puedo identificar que la relación de Dios con la humanidad cruza culturas y fronteras y abarca a toda la humanidad."
78,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.2","Puedo investigar la naturaleza de Dios tal como se ve en los tiempos del Antiguo Testamento y cómo se relacionaba con Su pueblo."
79,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.3","Puedo definir y delinear una relación de pacto, específicamente entre Dios y Su pueblo."
80,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.4","Puedo analizar el papel y los mensajes de algunos de los profetas del Antiguo Testamento, específicamente Oseas, a la luz de la obediencia, destrucción y liberación del pueblo."
81,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.5","Puedo investigar mensajes clave de la historia de Oseas, como el papel del conocimiento en la relación, la obediencia, la idolatría, el pecado, la gracia, las relaciones saludables y la respuesta al corazón generoso de Dios."
82,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.6","Puedo identificar las características de David que lo convirtieron en un hombre conforme al corazón de Dios."
83,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.7","Puedo aplicar estas características a cómo se puede vivir conforme al corazón de Dios hoy."
84,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.8","Puedo explorar eventos clave en la vida de David, como su unción, su batalla con Goliat, su huida de Saúl, la muerte de Saúl, su reinado y su adulterio con Betsabé."
85,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.9","Puedo investigar mensajes clave de la vida de David, como lo que significa ser llamado por Dios; humildad y orgullo; tentación y pecado; y responder al amor, la gracia y el deseo de Dios de tener una relación con nosotros; y aplicar estos temas a la vida de uno."
86,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.1","Puedo identificar e investigar los mensajes del Sermón del Monte de Jesús y otros mensajes."
87,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.2","Puedo aplicar personalmente los mensajes del Sermón del Monte de manera relevante y significativa."
88,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.3","Puedo investigar lo que Jesús quiso decir cuando enseñó sobre el reino de Dios."
89,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.4","Puedo explorar lo que significa ser seguidor de Jesús."
90,"10°","Biblia","Contenido de la Unidad - Iglesia Primitiva","10.UC.10.3.1","Puedo delinear los eventos y las personas involucradas en el desarrollo y crecimiento de la iglesia cristiana primitiva tal como se encuentra en el libro de Hechos."
91,"10°","Biblia","Contenido de la Unidad - Iglesia Primitiva","10.UC.10.3.2","Puedo explorar el papel del Espíritu Santo al dar poder, dones espirituales, el fruto del Espíritu, avivamiento y reforma, y victoria en Cristo."
92,"10°","Biblia","Contenido de la Unidad - Iglesia Primitiva","10.UC.10.3.3","Puedo identificar una variedad de formas en que uno puede responder al Gran Comision a través del testimonio y compartiendo a Jesús y Sus mensajes con el mundo."
93,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.1","Puedo examinar y expresar cómo estar conectado a Jesús (estudio de la Biblia, oración) es el secreto para una vida abundante."
94,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.2","Puedo explorar cómo la esencia de la ley de Dios es el amor."
95,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.3","Puedo explorar y aplicar principios bíblicos para las elecciones de estilo de vida (relaciones y matrimonio, salud y sustancias, imagen corporal, redes sociales, entretenimiento, dinero, tentación y la voluntad de Dios para nuestras vidas) y cómo las malas elecciones nos separan de una relación con Dios mientras esperamos el regreso de Jesús."
96,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.4","Puedo explorar cómo el plan de Dios es que tengamos una relación profunda y personal con Jesucristo, que cambia todo, y que esta verdad sea llevada a todo el mundo."
97,"10°","Biblia","Enfoque del Curso","10.CF.1","Puedo identificar y examinar las Escrituras como la fuente fundamental de la revelación de Dios, teniendo en cuenta su origen y propósito."
98,"10°","Biblia","Enfoque del Curso","10.CF.2","Puedo explorar y evaluar las creencias fundamentales bíblicas adventistas del séptimo día."
99,"10°","Biblia","Enfoque del Curso","10.CF.3","Puedo aplicar las creencias adventistas del séptimo día en el discipulado de Cristo a través de las relaciones, el estilo de vida y el servicio."
100,"10°","Biblia","Enfoque del Curso","10.CF.4","Puedo explorar y examinar la vida de Elena G. de White como profeta de Dios y utilizar sus escritos."
101,"10°","Biblia","Habilidades del Curso","10.HC.5","Puedo desarrollar una amplia gama de técnicas para estudiar la Biblia como su propio intérprete e incorporar su relevancia del pasado al presente a través del estudio de los escritos de Elena G. de White y otros documentos contemporáneos e históricos."
102,"10°","Biblia","Habilidades del Curso","10.HC.6","Puedo adquirir e integrar conocimientos para investigar y analizar historias bíblicas y/o conceptos espirituales, con cierta profundidad."
103,"10°","Biblia","Habilidades del Curso","10.HC.7","Puedo desarrollar habilidades de pensamiento creativo y de orden superior (investigación, análisis, síntesis, evaluación, etc.) basadas en una cosmovisión bíblica."
104,"10°","Biblia","Habilidades del Curso","10.HC.8","Puedo usar respuestas verbales y no verbales para transmitir un mensaje claro y atractivo a través de una variedad de tipos de comunicación sobre la espiritualidad bíblica para satisfacer las necesidades de contextos, propósitos y audiencias específicos."
105,"10°","Biblia","Habilidades del Curso","10.HC.9","Puedo desarrollar las habilidades para dar razones que respalden mi pensamiento, aplicando conocimientos previos a nuevos contextos, con el fin de clarificar mi propia posición personal y bíblica."
106,"10°","Biblia","Habilidades del Curso","10.HC.10","Puedo analizar y aplicar la relevancia de los temas bíblicos e históricos y aplicarlos a mi vida."
107,"10°","Biblia","Habilidades del Curso","10.HC.11","Puedo identificar y explorar formas en que mi relación con Dios y Su Palabra cambia mi vida y se expresa a través del conocimiento, las actitudes y las acciones."
108,"10°","Biblia","Habilidades del Curso","10.HC.12","Puedo aprender habilidades para construir relaciones aplicando principios bíblicos semejantes a Cristo: cuidado genuino por los demás, manejo de desafíos en las relaciones humanas, comunicación efectiva, aceptación de responsabilidad, participación en la comunidad y servicio a los demás."
109,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.1","Puedo identificar que la relación de Dios con la humanidad cruza culturas y fronteras y abarca a toda la humanidad."
110,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.2","Puedo investigar la naturaleza de Dios tal como se ve en los tiempos del Antiguo Testamento y cómo se relacionaba con Su pueblo."
111,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.3","Puedo definir y delinear una relación de pacto, específicamente entre Dios y Su pueblo."
112,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.4","Puedo analizar el papel y los mensajes de algunos de los profetas del Antiguo Testamento, específicamente Oseas, a la luz de la obediencia, destrucción y liberación del pueblo."
113,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.5","Puedo investigar mensajes clave de la historia de Oseas, como el papel del conocimiento en la relación, la obediencia, la idolatría, el pecado, la gracia, las relaciones saludables y la respuesta al corazón generoso de Dios."
114,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.6","Puedo identificar las características de David que lo convirtieron en un hombre conforme al corazón de Dios."
115,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.7","Puedo aplicar estas características a cómo se puede vivir conforme al corazón de Dios hoy."
116,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.8","Puedo explorar eventos clave en la vida de David, como su unción, su batalla con Goliat, su huida de Saúl, la muerte de Saúl, su reinado y su adulterio con Betsabé."
117,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.9","Puedo investigar mensajes clave de la vida de David, como lo que significa ser llamado por Dios; humildad y orgullo; tentación y pecado; y responder al amor, la gracia y el deseo de Dios de tener una relación con nosotros; y aplicar estos temas a la vida de uno."
118,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.1","Puedo identificar e investigar los mensajes del Sermón del Monte de Jesús y otros mensajes."
119,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.2","Puedo aplicar personalmente los mensajes del Sermón del Monte de manera relevante y significativa."
120,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.3","Puedo investigar lo que Jesús quiso decir cuando enseñó sobre el reino de Dios."
121,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.4","Puedo explorar lo que significa ser seguidor de Jesús."
122,"10°","Biblia","Contenido de la Unidad - Iglesia Primitiva","10.UC.10.3.1","Puedo delinear los eventos y las personas involucradas en el desarrollo y crecimiento de la iglesia cristiana primitiva tal como se encuentra en el libro de Hechos."
123,"10°","Biblia","Contenido de la Unidad - Iglesia Primitiva","10.UC.10.3.2","Puedo explorar el papel del Espíritu Santo al dar poder, dones espirituales, el fruto del Espíritu, avivamiento y reforma, y victoria en Cristo."
124,"10°","Biblia","Contenido de la Unidad - Iglesia Primitiva","10.UC.10.3.3","Puedo identificar una variedad de formas en que uno puede responder al Gran Comision a través del testimonio y compartiendo a Jesús y Sus mensajes con el mundo."
125,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.1","Puedo examinar y expresar cómo estar conectado a Jesús (estudio de la Biblia, oración) es el secreto para una vida abundante."
126,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.2","Puedo explorar cómo la esencia de la ley de Dios es el amor."
127,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.3","Puedo explorar y aplicar principios bíblicos para las elecciones de estilo de vida (relaciones y matrimonio, salud y sustancias, imagen corporal, redes sociales, entretenimiento, dinero, tentación y la voluntad de Dios para nuestras vidas) y cómo las malas elecciones nos separan de una relación con Dios mientras esperamos el regreso de Jesús."
128,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.4","Puedo explorar cómo el plan de Dios es que tengamos una relación profunda y personal con Jesucristo, que cambia todo, y que esta verdad sea llevada a todo el mundo."
129,"10°","Biblia","Enfoque del Curso","10.CF.1","Puedo identificar y examinar las Escrituras como la fuente fundamental de la revelación de Dios, teniendo en cuenta su origen y propósito."
130,"10°","Biblia","Enfoque del Curso","10.CF.2","Puedo explorar y evaluar las creencias fundamentales bíblicas adventistas del séptimo día."
131,"10°","Biblia","Enfoque del Curso","10.CF.3","Puedo aplicar las creencias adventistas del séptimo día en el discipulado de Cristo a través de las relaciones, el estilo de vida y el servicio."
132,"10°","Biblia","Enfoque del Curso","10.CF.4","Puedo explorar y examinar la vida de Elena G. de White como profeta de Dios y utilizar sus escritos."
133,"10°","Biblia","Habilidades del Curso","10.HC.5","Puedo desarrollar una amplia gama de técnicas para estudiar la Biblia como su propio intérprete e incorporar su relevancia del pasado al presente a través del estudio de los escritos de Elena G. de White y otros documentos contemporáneos e históricos."
134,"10°","Biblia","Habilidades del Curso","10.HC.6","Puedo adquirir e integrar conocimientos para investigar y analizar historias bíblicas y/o conceptos espirituales, con cierta profundidad."
135,"10°","Biblia","Habilidades del Curso","10.HC.7","Puedo desarrollar habilidades de pensamiento creativo y de orden superior (investigación, análisis, síntesis, evaluación, etc.) basadas en una cosmovisión bíblica."
136,"10°","Biblia","Habilidades del Curso","10.HC.8","Puedo usar respuestas verbales y no verbales para transmitir un mensaje claro y atractivo a través de una variedad de tipos de comunicación sobre la espiritualidad bíblica para satisfacer las necesidades de contextos, propósitos y audiencias específicos."
137,"10°","Biblia","Habilidades del Curso","10.HC.9","Puedo desarrollar las habilidades para dar razones que respalden mi pensamiento, aplicando conocimientos previos a nuevos contextos, con el fin de clarificar mi propia posición personal y bíblica."
138,"10°","Biblia","Habilidades del Curso","10.HC.10","Puedo analizar y aplicar la relevancia de los temas bíblicos e históricos y aplicarlos a mi vida."
139,"10°","Biblia","Habilidades del Curso","10.HC.11","Puedo identificar y explorar formas en que mi relación con Dios y Su Palabra cambia mi vida y se expresa a través del conocimiento, las actitudes y las acciones."
140,"10°","Biblia","Habilidades del Curso","10.HC.12","Puedo aprender habilidades para construir relaciones aplicando principios bíblicos semejantes a Cristo: cuidado genuino por los demás, manejo de desafíos en las relaciones humanas, comunicación efectiva, aceptación de responsabilidad, participación en la comunidad y servicio a los demás."
141,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.1","Puedo identificar que la relación de Dios con la humanidad cruza culturas y fronteras y abarca a toda la humanidad."
142,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.2","Puedo investigar la naturaleza de Dios tal como se ve en los tiempos del Antiguo Testamento y cómo se relacionaba con Su pueblo."
143,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.3","Puedo definir y delinear una relación de pacto, específicamente entre Dios y Su pueblo."
144,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.4","Puedo analizar el papel y los mensajes de algunos de los profetas del Antiguo Testamento, específicamente Oseas, a la luz de la obediencia, destrucción y liberación del pueblo."
145,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.5","Puedo investigar mensajes clave de la historia de Oseas, como el papel del conocimiento en la relación, la obediencia, la idolatría, el pecado, la gracia, las relaciones saludables y la respuesta al corazón generoso de Dios."
146,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.6","Puedo identificar las características de David que lo convirtieron en un hombre conforme al corazón de Dios."
147,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.7","Puedo aplicar estas características a cómo se puede vivir conforme al corazón de Dios hoy."
148,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.8","Puedo explorar eventos clave en la vida de David, como su unción, su batalla con Goliat, su huida de Saúl, la muerte de Saúl, su reinado y su adulterio con Betsabé."
149,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.9","Puedo investigar mensajes clave de la vida de David, como lo que significa ser llamado por Dios; humildad y orgullo; tentación y pecado; y responder al amor, la gracia y el deseo de Dios de tener una relación con nosotros; y aplicar estos temas a la vida de uno."
150,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.1","Puedo identificar e investigar los mensajes del Sermón del Monte de Jesús y otros mensajes."
151,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.2","Puedo aplicar personalmente los mensajes del Sermón del Monte de manera relevante y significativa."
152,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.3","Puedo investigar lo que Jesús quiso decir cuando enseñó sobre el reino de Dios."
153,"10°","Biblia","Contenido de la Unidad - Sermón del Monte","10.UC.10.2.4","Puedo explorar lo que significa ser seguidor de Jesús."
154,"10°","Biblia","Contenido de la Unidad - Iglesia Primitiva","10.UC.10.3.1","Puedo delinear los eventos y las personas involucradas en el desarrollo y crecimiento de la iglesia cristiana primitiva tal como se encuentra en el libro de Hechos."
155,"10°","Biblia","Contenido de la Unidad - Iglesia Primitiva","10.UC.10.3.2","Puedo explorar el papel del Espíritu Santo al dar poder, dones espirituales, el fruto del Espíritu, avivamiento y reforma, y victoria en Cristo."
156,"10°","Biblia","Contenido de la Unidad - Iglesia Primitiva","10.UC.10.3.3","Puedo identificar una variedad de formas en que uno puede responder al Gran Comision a través del testimonio y compartiendo a Jesús y Sus mensajes con el mundo."
157,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.1","Puedo examinar y expresar cómo estar conectado a Jesús (estudio de la Biblia, oración) es el secreto para una vida abundante."
158,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.2","Puedo explorar cómo la esencia de la ley de Dios es el amor."
159,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.3","Puedo explorar y aplicar principios bíblicos para las elecciones de estilo de vida (relaciones y matrimonio, salud y sustancias, imagen corporal, redes sociales, entretenimiento, dinero, tentación y la voluntad de Dios para nuestras vidas) y cómo las malas elecciones nos separan de una relación con Dios mientras esperamos el regreso de Jesús."
160,"10°","Biblia","Contenido de la Unidad - Permanecer en Jesús","10.UC.10.4.4","Puedo explorar cómo el plan de Dios es que tengamos una relación profunda y personal con Jesucristo, que cambia todo, y que esta verdad sea llevada a todo el mundo."
161,"10°","Biblia","Enfoque del Curso","10.CF.1","Puedo identificar y examinar las Escrituras como la fuente fundamental de la revelación de Dios, teniendo en cuenta su origen y propósito."
