Grau;Área;Emitir;Código;Descrição
 9-12;História Mundial II;Tópico 3: Os efeitos globais do imperialismo do século XIX;HSS.WHII.T3.02;"Descreva as causas do imperialismo global europeu do século XIX. a. A competição entre Inglaterra, Espanha, Portugal, França, Holanda e Bélgica, a partir do século XV, por ganhos econômicos, recursos e vantagens estratégicas. b. A importância da escravidão e do capital gerado pelos escravos para a Revolução Industrial; o papel dos comerciantes e compradores europeus em tornar o comércio de escravos lucrativo na América do Norte, América do Sul e Caribe. c. A integração de objetivos políticos, religiosos e econômicos nos impérios espanhol e português nas Américas, incluindo a conversão de povos indígenas por missionários jesuítas e franciscanos, a disseminação das línguas espanhola e portuguesa e a imposição de estruturas políticas europeias. d. Os escritos de teóricos raciais europeus dos séculos XVIII e XIX que postulavam diferenças raciais e a superioridade da ""raça caucasiana"" como um fato científico, incluindo o conceito de darwinismo social, justificando assim as atitudes europeias em relação ao colonialismo e à escravidão."
 9-12;História Mundial II;Tópico 3: Os efeitos globais do imperialismo do século XIX;HSS.WHII.T3.03;"Analise o impacto do imperialismo ocidental na Ásia, África e América Latina. Os alunos podem estudar o imperialismo em profundidade em um continente, escolhendo uma ex-colônia para pesquisar e usando mapas, imagens, literatura e outras fontes primárias e secundárias para criar um estudo de caso da área antes, durante e depois do período colonial, explicando o processo de descolonização e avaliando o sucesso da nação independente. Índia: a. a relação econômica e política entre a Índia e a Grã-Bretanha; b. o papel da Companhia Britânica das Índias Orientais na Índia; c. o desenvolvimento de uma nova infraestrutura ferroviária na Índia; d. a Revolta dos Sipaios de 1857; e. a ascensão do nacionalismo indiano e a influência e as ideias de Mahatma Gandhi no século XX para uma Índia independente. China: a. as esferas de influência e os direitos extraterritoriais das nações europeias; b. o papel da Companhia Britânica das Índias Orientais no controle do comércio de ópio entre a Índia e a China e o impacto do comércio de ópio na sociedade e na política chinesas; c. a ascensão de movimentos antiocidentais e nacionalistas durante o século XIX. Japão: a. A Restauração Meiji e a abertura do Japão para o Ocidente. b. A rápida modernização e industrialização do Japão. c. A ascensão de um crescente império japonês na Ásia no início do século XX. África. a. O impacto do controle europeu direto e indireto sobre a estrutura política existente nos países africanos. b. A exploração de africanos para benefício econômico europeu em diversas indústrias. c. Mudanças agrícolas e novos padrões de emprego. d. Interações entre a Índia e a África Oriental. e. Os efeitos da assimilação sobre os povos da África. América Latina. a. O controle espanhol sobre Cuba e Porto Rico; o domínio colonial português no Brasil. b. A tentativa dos Estados Unidos de anexar territórios no norte do México, na República Dominicana, na Nicarágua, em Cuba e em outros territórios caribenhos. c. A Guerra Hispano-Americana de 1898."
 9-12;História Mundial II;Tópico 3: Os efeitos globais do imperialismo do século XIX;HSS.WHII.T3.04; Analise o impacto cultural dos encontros coloniais e do comércio sobre os povos das nações ocidentais, utilizando exemplos como: a. Móveis, porcelana e têxteis asiáticos exportados. b. A introdução de novos alimentos na Europa e nos Estados Unidos. c. Os campos acadêmicos emergentes da arqueologia e da antropologia cultural. d. Coleções de arte e artefatos de todo o mundo exibidas em exposições e museus internacionais. e. A influência da arte japonesa e africana nos estilos artísticos europeus do Impressionismo e do Cubismo. f. O colonialismo representado na literatura e no jornalismo por escritores como Rudyard Kipling, Edward D. Morel, Joseph Conrad, Robert Louis Stevenson e Isak Dinesen (Karen Blixen).
 9-12;História Mundial II;Tópico 4: As Grandes Guerras, 1914-1945;HSS.WHII.T4.01;Analise os fatores que levaram ao início da Primeira Guerra Mundial (por exemplo, a ascensão da Alemanha como uma grande potência, o crescimento do nacionalismo e o enfraquecimento dos impérios multinacionais, a competição industrial e colonial, o militarismo e os complexos sistemas de alianças da Europa).
 9-12;História Mundial II;Tópico 4: As Grandes Guerras, 1914-1945;HSS.WHII.T4.02;"Analise as formas pelas quais a Primeira Guerra Mundial foi uma guerra total e seu impacto nos países beligerantes e além. a. O uso de armas industriais e a prolongada guerra de trincheiras e como estes levaram a enormes baixas e perda de vidas. b. A expansão da Primeira Guerra Mundial para além da Europa, transformando-se em um conflito global (incluindo a mobilização de súditos coloniais asiáticos e africanos como tropas para apoiar os esforços militares e a justificativa e o impacto do envolvimento dos EUA; o impacto em várias nacionalidades, grupos religiosos e étnicos). c. O impacto da guerra na frente interna na Europa, incluindo o recrutamento militar obrigatório, a propaganda de guerra, o racionamento e o controle governamental das indústrias bélicas."
 9-12;História Mundial II;Tópico 4: As Grandes Guerras, 1914-1945;HSS.WHII.T4.03;Analise os eventos políticos, sociais, econômicos e culturais que se seguiram à Primeira Guerra Mundial. a. A vasta destruição econômica resultante da guerra. b. O surgimento de uma “Geração Perdida” nos países europeus. c. O colapso dos impérios Russo, Otomano e Austríaco. d. A modernização da Turquia sob o presidente Kemal Atatürk. e. O estabelecimento de mandatos europeus no Oriente Médio e a criação de fronteiras estatais modernas na região. f. O Genocídio Armênio. g. Os atos da Conferência de Paz de Paris e o Tratado de Versalhes. h. A pandemia global de gripe de 1918-1920. i. O desenvolvimento do modernismo nas artes, nas obras de compositores, artistas visuais, escritores, coreógrafos e dramaturgos como Igor Stravinsky, Pablo Picasso, Max Ernst, René Magritte, Gertrude Stein, Ruth Saint-Denis, Martha Graham, Bertolt Brecht e Luigi Pirandello.
 9-12;História Mundial II;Tópico 4: As Grandes Guerras, 1914-1945;HSS.WHII.T4.04;Analise a negociação do Tratado de Versalhes e como o tratado abordou, ou não, os diversos problemas causados pela Primeira Guerra Mundial.
 9-12;História Mundial II;Tópico 4: As Grandes Guerras, 1914-1945;HSS.WHII.T4.05;Analise os diversos eventos da história russa do início do século XX, incluindo a Revolução Russa no contexto da Primeira Guerra Mundial, a crescente agitação política e social sob o czar Nicolau II, a ascensão do movimento bolchevique, as revoluções políticas de 1917 e a Guerra Civil Russa.
 9-12;História Mundial II;Tópico 4: As Grandes Guerras, 1914-1945;HSS.WHII.T4.06;Analise os eventos subsequentes na história russa, incluindo a criação da União das Repúblicas Socialistas Soviéticas (URSS) em 1922, o Novo Plano Econômico (NEP) e a criação de uma economia soviética, a experimentação artística e cultural, a morte de Lenin e o culto à personalidade em torno dele, e a luta pelo poder que resultou na liderança de Stalin.
 9-12;História Mundial II;Tópico 4: As Grandes Guerras, 1914-1945;HSS.WHII.T4.07;Identifique as diversas causas e consequências do colapso econômico global da década de 1930 e avalie como os governos responderam aos efeitos da Grande Depressão. a. Políticas monetárias restritivas b. Desemprego e inflação c. Instabilidade política em democracias frágeis como a Alemanha d. A influência das ideias de John Maynard Keynes, Ludwig von Mises, Friedrich von Hayek e Milton Friedman
 9-12;História Mundial II;Tópico 4: As Grandes Guerras, 1914-1945;HSS.WHII.T4.08;Identifique as características do fascismo e do totalitarismo, conforme se manifestaram na ascensão de regimes autoritários na Itália, Alemanha e União Soviética durante as décadas de 1920 e 1930.
 9-12;História Mundial II;Tópico 4: As Grandes Guerras, 1914-1945;HSS.WHII.T4.09;"Avalie as condições econômicas, sociais e políticas que permitiram a ascensão de Hitler, Mussolini e Stalin em seus respectivos países, e como cada ditador reprimiu a dissidência e perseguiu minorias. a. ressentimento persistente em relação à Primeira Guerra Mundial e ao Tratado de Versalhes; b. a devastação da Grande Depressão e a incapacidade das frágeis democracias de lidar com esses efeitos; c. a ascensão do antissemitismo e das ideologias racistas na Europa durante as últimas décadas do século XIX e início do século XX. Você pode usar os seguintes exemplos de como cada ditador reprimiu a dissidência e perseguiu minorias: d. a prisão e execução de oponentes políticos de Mussolini na Itália; e. censura à imprensa e à propaganda; f. o uso da arte como propaganda pelos nazistas, promovendo o classicismo e depreciando o modernismo como degenerado; g. os Grandes Expurgos sob Stalin, o desenvolvimento e a manutenção do sistema Gulag e seu impacto na sociedade soviética; h. coletivização forçada na Rússia e o Holodomor, ou genocídio ucraniano. A Lei de Habilitação, a Noite das Facas Longas e as Leis de Nuremberg na Alemanha; o uso de grupos paramilitares e movimentos juvenis; a ascensão de Hitler, Mussolini e Stalin em seus respectivos países e como cada ditador reprimiu a dissidência e perseguiu minorias."
 9-12;História Mundial II;Tópico 4: As Grandes Guerras, 1914-1945;HSS.WHII.T4.10;Analise a agressão da Alemanha, Itália e Japão nas décadas de 1930 e início de 1940 e a falta de resposta da Liga das Nações e das democracias ocidentais. a. A invasão italiana da Etiópia (1935) b. A Guerra Civil Espanhola (1936-1939) c. A invasão japonesa da China (1931), o estado de Manchukuo e o Massacre de Nanquim (1937) e a invasão japonesa das Filipinas (1941-1942) d. A militarização alemã da Renânia, a anexação da Áustria e a agressão contra a Checoslováquia, o Pacto Nazi-Soviético de 1939, o ataque alemão à Polônia e as respostas variáveis da Grã-Bretanha e dos Estados Unidos às estratégias de Hitler.
 9-12;História Mundial II;Tópico 4: As Grandes Guerras, 1914-1945;HSS.WHII.T4.11;"Analise os efeitos de uma das batalhas da Segunda Guerra Mundial no resultado da guerra e nos países envolvidos: 1940: as Batalhas da Grã-Bretanha e de Dunquerque; 1941: o ataque a Pearl Harbor; 1942: as Batalhas de Midway e Corregidor; 1943: Stalingrado e a invasão aliada da Itália; 1944-1945: o desembarque na Normandia, o Dia D, a Batalha das Ardenas, a Batalha de Berlim, a Batalha de Bataan e a subsequente Marcha da Morte de Bataan, as batalhas de Iwo Jima, Okinawa, Manila e Corregidor."
 9-12;História Mundial II;Tópico 4: As Grandes Guerras, 1914-1945;HSS.WHII.T4.12;Identificar os objetivos, a liderança, as estratégias e os planos pós-guerra dos líderes Aliados (ou seja, Winston Churchill, Franklin D. Roosevelt, Joseph Stalin) e como a diplomacia em tempos de guerra afetou o resultado da guerra e o surgimento da Guerra Fria.
 9-12;História Mundial II;Tópico 4: As Grandes Guerras, 1914-1945;HSS.WHII.T4.13;Descreva o Holocausto, incluindo suas raízes no antissemitismo cristão, as ideias do século XIX sobre raça e nação, a desumanização nazista, o extermínio planejado de judeus e a perseguição de pessoas LGBT e ciganas/romani.
 9-12;História Mundial II;Tópico 4: As Grandes Guerras, 1914-1945;HSS.WHII.T4.14;Analise a decisão dos Estados Unidos de lançar bombas atômicas sobre Hiroshima e Nagasaki para encerrar rapidamente a guerra com o Japão e seu impacto nas relações com a União Soviética.
 9-12;História Mundial II;Tópico 4: As Grandes Guerras, 1914-1945;HSS.WHII.T4.15;"Avalie as consequências políticas, econômicas e sociais globais da Segunda Guerra Mundial. a. a destruição física e econômica causada pelo bombardeio de centros populacionais; b. a enorme desestruturação das sociedades e a morte de milhões de soldados, civis, súditos coloniais, opositores políticos e minorias étnicas; c. o apoio na Europa à reforma política e à descolonização; d. a ascensão dos EUA e da União Soviética como as duas superpotências mundiais; e. a corrida armamentista nuclear entre os EUA e a União Soviética; f. o estabelecimento das Nações Unidas em 1945, a promulgação da Declaração Universal dos Direitos Humanos, a adoção dos Princípios de Nuremberg para orientar os Julgamentos de Nuremberg de 1945 e a expansão das Convenções de Genebra em 1949."
 9-12;História Mundial II;Tópico 5: A Era da Guerra Fria, 1945-1991;HSS.WHII.T5.01;Identifique as diferenças de visão de mundo entre os Estados Unidos e a União das Repúblicas Socialistas Soviéticas (URSS) e analise como as tensões entre a URSS e o Ocidente levaram à divisão da Europa.
 9-12;História Mundial II;Tópico 5: A Era da Guerra Fria, 1945-1991;HSS.WHII.T5.02;Analise o impacto de organizações e alianças transnacionais, como as Nações Unidas (ONU), a Comunidade Econômica Europeia (CEE), a Organização do Tratado do Atlântico Norte (OTAN, 1949), o Pacto de Varsóvia (1955) e o movimento dos não-alinhados, sobre os desdobramentos da Guerra Fria.
 9-12;História Mundial II;Tópico 5: A Era da Guerra Fria, 1945-1991;HSS.WHII.T5.03;"Avalie a importância de eventos militares e políticos cruciais para o desfecho da Guerra Fria. Os alunos podem usar um dos seguintes exemplos para abordar este padrão: a. A partição da Alemanha e as crises de Berlim de 1948 e 1961; b. O Plano Marshall e a recuperação da economia da Europa Ocidental; c. A política de contenção e sua relação com a Guerra da Coreia e a Guerra do Vietnã; d. A ascensão da República Popular da China como uma grande potência; e. A vida na URSS após a morte de Stalin em 1953, o governo de Nikita Khrushchev, levantes populares em países controlados pelos soviéticos, como o levante de 1956 na Hungria e a Primavera de Praga de 1968; f. O apoio dos EUA à derrubada de Mossadegh no Irã (1953) e de Arbenz na Guatemala (1954), demonstrando o que estava em jogo na Guerra Fria em países que não eram grandes potências; g. A competição soviético-americana no Oriente Médio e a guerra soviética no Afeganistão; h. A Revolução Cubana e a Crise dos Mísseis de Cuba. A corrida armamentista e os acordos de controle de armas (incluindo os tratados ABM e SALT) h. Distensão e esforços diplomáticos entre a URSS e o Ocidente"
 9-12;História Mundial II;Tópico 5: A Era da Guerra Fria, 1945-1991;HSS.WHII.T5.04;Analise os principais eventos da história chinesa durante a segunda metade do século XX, incluindo a Guerra Civil Chinesa e o triunfo da Revolução Comunista na China, a ascensão de Mao Tsé-Tung e as transformações políticas, sociais e econômicas sob sua liderança, como o Grande Salto Adiante e a Revolução Cultural, os protestos estudantis na Praça Tiananmen em Pequim em 1989 e as reformas econômicas sob a liderança de Deng Xiaoping.
 9-12;História Mundial II;Tópico 5: A Era da Guerra Fria, 1945-1991;HSS.WHII.T5.05;Analise o desenvolvimento e os objetivos dos movimentos nacionalistas na África, Ásia, América Central e do Sul e Oriente Médio, e avalie como um desses movimentos e seu líder alcançaram a descolonização e a independência na segunda metade do século XX (por exemplo, Fidel Castro em Cuba, Patrice Lumumba no Congo, Ho Chi Minh no Vietnã, Gamal Abdel Nasser no Egito, Jawaharlal Nehru na Índia, Salvador Allende no Chile).
 9-12;História Mundial II;Tópico 5: A Era da Guerra Fria, 1945-1991;HSS.WHII.T5.06;Explique a defesa e a resistência à política oficial do governo sul-africano do apartheid (segregação racial legalizada) entre 1948 e 1991 e analise como a oposição do Congresso Nacional Africano, incluindo o líder da resistência Nelson Mandela, e organizações internacionais como as Nações Unidas, contribuíram para a queda do apartheid.
 9-12;História Mundial II;Tópico 5: A Era da Guerra Fria, 1945-1991;HSS.WHII.T5.07;Explique o contexto da criação do Estado moderno de Israel em 1948 e os subsequentes conflitos militares e políticos. a. O crescimento do sionismo e a imigração de judeus da Europa Oriental para a Palestina nos séculos XIX e início do XX. b. O antissemitismo e o Holocausto. c. A votação das Nações Unidas (ONU) em 1947 para dividir a parte ocidental do Mandato Palestino em dois países independentes. d. A perda de território palestino e a criação de refugiados devido à ação militar israelense. e. A rejeição da decisão da ONU pelos países árabes vizinhos e a invasão de Israel por esses países. f. As diversas guerras entre Israel e os Estados árabes vizinhos desde 1947 (por exemplo, a Guerra dos Seis Dias e a Guerra do Yom Kippur). g. A diversidade cultural (por exemplo, judaica, palestina e árabe de origem cristã, judaica, muçulmana e drusa) na região no final do século XX e início do século XXI. h. tentativas de garantir a paz entre palestinos e israelenses, incluindo a proposta de uma solução de dois Estados.
 9-12;História Mundial II;Tópico 5: A Era da Guerra Fria, 1945-1991;HSS.WHII.T5.08;Analise as causas do declínio e colapso da União Soviética e dos regimes comunistas da Europa Oriental, incluindo a crescente competição geopolítica com os Estados Unidos, o abismo entre as economias da Europa Ocidental e Oriental, o impacto da fragilidade da economia soviética na vida das pessoas, as consequências do prolongado conflito militar no Afeganistão e o enfraquecimento do apoio popular ao comunismo na União Soviética e na Europa Oriental. a. Os Acordos de Helsinque de 1975 e a ascensão dos movimentos pelos direitos humanos na Europa Oriental. b. A implantação de mísseis nucleares de alcance intermediário na Europa e o investimento do governo Reagan em novas tecnologias de defesa e na expansão das forças militares dos EUA. c. O movimento Solidariedade na Polônia. d. A Revolução de Veludo na Tchecoslováquia. e. A ascensão do sentimento nacionalista no bloco soviético e na URSS. f. A queda do Muro de Berlim. g. A liderança de Mikhail Gorbachev e suas políticas de glasnost e perestroika. h. O movimento de oposição russo a Boris Yeltsin.
 9-12;História Mundial II;Tópico 5: A Era da Guerra Fria, 1945-1991;HSS.WHII.T5.09;Avaliar as consequências da desintegração da União Soviética no desenvolvimento das economias de mercado, na estabilidade política e social, na disseminação da tecnologia nuclear e de outras tecnologias de destruição em massa para estados párias e organizações terroristas, e analisar como essas consequências levaram à consolidação do poder político nas mãos de uma oligarquia durante a primeira e a segunda décadas do século XXI.
 9-12;História Mundial II;Tópico 5: A Era da Guerra Fria, 1945-1991;HSS.WHII.T5.10;Analise os fatores que contribuem para o aumento global da produtividade econômica, a elevação do padrão de vida na Europa Ocidental e no Japão, como o longo período de paz pós-guerra entre nações democráticas, o papel dos trabalhadores migrantes na reconstrução dos países no pós-guerra e as políticas das organizações econômicas internacionais.
 9-12;História Mundial II;Tópico 5: A Era da Guerra Fria, 1945-1991;HSS.WHII.T5.11;Avalie como os avanços científicos do século XX alteraram nossa compreensão do mundo natural, mudaram a vida da população em geral e levaram a novas pesquisas científicas. Os alunos podem usar um dos seguintes exemplos para abordar este padrão: a. Albert Einstein e a teoria da relatividade. b. Niels Bohr e a teoria quântica. c. Marie e Pierre Curie e a radioatividade. d. Enrico Fermi, J. Robert Oppenheimer, Edward Teller e a energia nuclear. e. Wernher von Braun e a exploração espacial. f. Jonas Salk, a vacina contra a poliomielite e outros avanços médicos. g. Rosalind Franklin, Maurice Wilkins, James Watson e Francis Crick, a descoberta do DNA e o Projeto Genoma Humano. h. O desenvolvimento do primeiro circuito integrado em 1958. i. A invenção da ARPANET e sua evolução para a Internet. j. Sylvia Earle e a oceanografia. k. Jane Goodall e o estudo de primatas e ecologia.
 9-12;História Mundial II;Tópico 5: A Era da Guerra Fria, 1945-1991;HSS.WHII.T5.12;Analise como diversos movimentos sociais e intelectuais da segunda metade do século XX alteraram as concepções tradicionais sobre raça, etnia, classe, gênero, meio ambiente e religião (por exemplo, o movimento feminista moderno, o movimento pelos direitos LGBTQ+, o movimento ambientalista e a ascensão dos partidos verdes).
 9-12;História Mundial II;Tópico 6: A era da globalização (1991-presente);HSS.WHII.T6.01;Analise as razões da globalização – uma rede internacional de sistemas econômicos – e explique suas consequências para os trabalhadores em países altamente desenvolvidos e em países menos desenvolvidos.
 9-12;História Mundial II;Tópico 6: A era da globalização (1991-presente);HSS.WHII.T6.02;Analise as principais forças no Oriente Médio desde 1980, incluindo a ascensão do fundamentalismo islâmico, o aumento da população jovem, a rivalidade entre a Arábia Saudita e o Irã, a luta pela autonomia dos curdos, os desafios políticos dos estados ricos em petróleo do Golfo Pérsico, a Revolução Iraniana de 1978-1979 e a Guerra Irã-Iraque, a Guerra do Golfo Pérsico, a Guerra do Iraque, as revoltas árabes e o crescimento do Estado Islâmico do Iraque e da Síria (ISIS).
 9-12;História Mundial II;Tópico 6: A era da globalização (1991-presente);HSS.WHII.T6.03;Explique o papel dos movimentos políticos populistas e sua força nos partidos políticos europeus no início do século XXI.
 9-12;História Mundial II;Tópico 6: A era da globalização (1991-presente);HSS.WHII.T6.04;Analise a ascensão do poder político e econômico da China e seu papel cada vez mais crucial nos assuntos globais (por exemplo, Coreia do Norte, Organização Mundial do Comércio).
 9-12;História Mundial II;Tópico 6: A era da globalização (1991-presente);HSS.WHII.T6.05;Avalie o impacto dos esforços internacionais para abordar problemas globais. a. Esforços ambientais para conter as mudanças climáticas, preservar habitats da vida selvagem e aumentar a produção agrícola. b. Esforços humanitários para conter a disseminação da síndrome da imunodeficiência adquirida (AIDS), reduzir as taxas de morbidade e mortalidade infantil, fornecer soluções para crises recorrentes de refugiados, aumentar a disponibilidade de educação para meninas e mulheres e desenvolver economias rurais locais.
 9-12;História Mundial II;Tópico 7: A política da diferença entre as pessoas: conflitos, genocídio e terrorismo;HSS.WHII.T7.01;Diferencie os conceitos de genocídio e atrocidade em massa e analise as causas do genocídio e das atrocidades em massa no mundo moderno (por exemplo, conflitos pelo poder político, ressentimentos históricos, manipulação de ideias sobre a diferença e medo por forças políticas). Os alunos podem usar um dos seguintes eventos para abordar este padrão: a. Conflito entre católicos e protestantes na Irlanda do Norte. b. A Guerra da Bósnia e a perseguição de albaneses étnicos no Kosovo. c. O genocídio cambojano perpetrado pelo Khmer Vermelho. d. O genocídio ruandês e os conflitos étnicos na República Democrática do Congo. e. A crise de Darfur e o Sudão do Sul. f. Conflito entre a Índia e o Paquistão na Caxemira. g. Tensão étnica no Sri Lanka. h. Atrocidades em massa na Guatemala e na Síria. i. Conflito entre muçulmanos xiitas e sunitas. j. O tratamento dado ao povo rohingya em Myanmar.
 9-12;História Mundial II;Tópico 7: A política da diferença entre as pessoas: conflitos, genocídio e terrorismo;HSS.WHII.T7.02;Analisar os eventos, as pessoas e as condições que levaram ao terrorismo internacional, incluindo a ascensão da rede terrorista global Al Qaeda, o Talibã no Afeganistão e o Estado Islâmico, e avaliar as respostas dos governos e das sociedades à atividade terrorista internacional.
 9-12;Opcional: Governo e Política dos Estados Unidos;Tópico 1: Fundamentos do Governo nos Estados Unidos;HSS.GOV.T1.01;Defina os termos cidadania, política e governo e dê exemplos de como as soluções políticas para problemas de políticas públicas são geradas por meio das interações entre cidadãos, associações civis e governo.
 9-12;Opcional: Governo e Política dos Estados Unidos;Tópico 1: Fundamentos do Governo nos Estados Unidos;HSS.GOV.T1.02;Descreva os objetivos e as funções do governo.
 9-12;Opcional: Governo e Política dos Estados Unidos;Tópico 1: Fundamentos do Governo nos Estados Unidos;HSS.GOV.T1.03;Defina e forneça exemplos de diferentes formas de governo, incluindo democracia direta, democracia representativa, república, monarquia, oligarquia e autocracia.
 9-12;Opcional: Governo e Política dos Estados Unidos;Tópico 1: Fundamentos do Governo nos Estados Unidos;HSS.GOV.T1.04;Analisar perspectivas teóricas relacionadas à Constituição, como teorias sobre governo democrático, republicanismo, pluralismo e elitismo.
 9-12;Opcional: Governo e Política dos Estados Unidos;Tópico 1: Fundamentos do Governo nos Estados Unidos;HSS.GOV.T1.05;Analisar perspectivas sobre as funções e os valores da participação cidadã voluntária nas associações cívicas que constituem a sociedade civil. Por exemplo, os alunos analisam as opiniões expressas por Alexis de Tocqueville em A Democracia na América, do início do século XIX, e as comparam com as de autores contemporâneos sobre o tema.
 9-12;Opcional: Governo e Política dos Estados Unidos;Tópico 1: Fundamentos do Governo nos Estados Unidos;HSS.GOV.T1.06;Utilizando os documentos fundadores dos Estados Unidos e de Massachusetts, pesquise, analise e interprete ideias centrais sobre governo, incluindo soberania popular, constitucionalismo, republicanismo, federalismo, direitos individuais, contrato social e direitos naturais.
 9-12;Opcional: Governo e Política dos Estados Unidos;Tópico 1: Fundamentos do Governo nos Estados Unidos;HSS.GOV.T1.07;Compare e contraste as ideias sobre governo dos Federalistas e dos Antifederalistas durante seus debates sobre a ratificação da Constituição dos Estados Unidos.
 9-12;Opcional: Governo e Política dos Estados Unidos;Tópico 1: Fundamentos do Governo nos Estados Unidos;HSS.GOV.T1.08;Pesquisar, analisar e apresentar oralmente, por escrito ou por meio de uma apresentação multimídia como os princípios da democracia americana (por exemplo, liberdade, bem comum, justiça, igualdade, tolerância, lei e ordem, direitos individuais, diversidade, unidade cívica, patriotismo, constitucionalismo, soberania popular, democracia representativa) estão incorporados em documentos da época da fundação dos Estados Unidos e como as perspectivas sobre esses princípios evoluíram, conforme descrito em documentos fundamentais de períodos posteriores da história dos EUA. Citar evidências textuais para resumir as ideias principais e fornecer contexto histórico para os documentos específicos citados. Por exemplo, os alunos comparam as ideias de Martin Luther King Jr. com as presentes em documentos da época da fundação, como a Declaração de Direitos da Virgínia, a Declaração de Independência, a Declaração de Direitos de Massachusetts e os Artigos Federalistas.
 9-12;Opcional: Governo e Política dos Estados Unidos;Tópico 1: Fundamentos do Governo nos Estados Unidos;HSS.GOV.T1.09;Identificar e explicar os esforços históricos e contemporâneos para reduzir as discrepâncias entre as ideias e valores fundamentais da democracia americana e as realidades da vida política e cívica americana.
 9-12;Opcional: Governo e Política dos Estados Unidos;Tópico 1: Fundamentos do Governo nos Estados Unidos;HSS.GOV.T1.10;Argumentar e defender posições sobre questões em que ideias ou valores fundamentais estão em tensão ou conflito (por exemplo, liberdade em conflito com igualdade ou autoridade, direitos individuais em conflito com interesses nacionais ou comunitários ou percepções do bem comum, ou regra da maioria em conflito com direitos das minorias).
 9-12;Opcional: Governo e Política dos Estados Unidos;Tópico 2: Objetivos, princípios e instituições do governo nos Estados Unidos;HSS.GOV.T2.01;Compare e contraste os governos unitário, confederado e federal.
 9-12;Opcional: Governo e Política dos Estados Unidos;Tópico 2: Objetivos, princípios e instituições do governo nos Estados Unidos;HSS.GOV.T2.02;Identifique e descreva as disposições da Constituição dos Estados Unidos e da Constituição de Massachusetts que definem e distribuem os poderes e a autoridade do governo federal ou estadual.
 9-12;Opcional: Governo e Política dos Estados Unidos;Tópico 2: Objetivos, princípios e instituições do governo nos Estados Unidos;HSS.GOV.T2.03;Explique a diferença entre uma cidade e uma vila como forma de governo em Massachusetts, incluindo a diferença entre uma assembleia representativa e uma assembleia pública aberta.
 9-12;Opcional: Governo e Política dos Estados Unidos;Tópico 2: Objetivos, princípios e instituições do governo nos Estados Unidos;HSS.GOV.T2.04;Explique as relações legais, fiscais e operacionais entre os governos estadual e local em Massachusetts.
 9-12;Opcional: Governo e Política dos Estados Unidos;Tópico 2: Objetivos, princípios e instituições do governo nos Estados Unidos;HSS.GOV.T2.05;Diferencie os poderes enumerados dos poderes implícitos na Constituição dos Estados Unidos e na Constituição de Massachusetts.
 9-12;Opcional: Governo e Política dos Estados Unidos;Tópico 2: Objetivos, princípios e instituições do governo nos Estados Unidos;HSS.GOV.T2.06;Explique as funções dos tribunais de justiça nos governos dos Estados Unidos e do estado de Massachusetts, com ênfase nos princípios da revisão judicial e de um judiciário independente.
 9-12;Opcional: Governo e Política dos Estados Unidos;Tópico 2: Objetivos, princípios e instituições do governo nos Estados Unidos;HSS.GOV.T2.07;Explique o papel do Presidente, os mecanismos de controle sobre os outros dois poderes do governo e suas atribuições específicas, incluindo as implicações da autoridade para emitir decretos executivos e a autoridade para nomear juízes federais.
 9-12;Opcional: Governo e Política dos Estados Unidos;Tópico 2: Objetivos, princípios e instituições do governo nos Estados Unidos;HSS.GOV.T2.08;"Explique as funções dos departamentos ou agências do Poder Executivo nos Estados Unidos ou no estado de Massachusetts; pesquise uma agência governamental para determinar os motivos de sua criação e dê um exemplo contemporâneo da função que ela desempenha. Exemplos: a. Departamento de Defesa dos EUA b. Agência de Proteção Ambiental dos EUA c. Departamento do Tesouro dos EUA d. Secretaria Executiva de Educação de Massachusetts e. Secretaria Executiva de Trabalho e Desenvolvimento da Força de Trabalho de Massachusetts f. Secretaria Executiva de Saúde e Serviços Humanos de Massachusetts"
 9-12;Opcional: Governo e Política dos Estados Unidos;Tópico 2: Objetivos, princípios e instituições do governo nos Estados Unidos;HSS.GOV.T2.09;Examine os princípios constitucionais do federalismo, da separação de poderes, do sistema de freios e contrapesos, do governo republicano, da democracia representativa e da soberania popular. Analise e avalie um caso da Suprema Corte dos EUA que aborde esses princípios e apresente argumentos — oralmente, por escrito ou em uma apresentação multimídia — para a opinião majoritária ou divergente do caso, explicando o que ele demonstra sobre a relação entre os poderes do governo. Exemplo 1: Analise e avalie uma decisão da Suprema Corte dos EUA sobre os princípios constitucionais da separação de poderes e do sistema de freios e contrapesos, utilizando casos históricos como Marbury v. Madison (1803), Baker v. Carr (1962), United States v. Nixon (1974), City of Boerne, Texas v. Flores (1997) e Clinton v. City of New York (1998). Exemplo 2: Analise e avalie as decisões da Suprema Corte dos EUA sobre o princípio constitucional do federalismo, usando casos como McCulloch v. Maryland (1819), Texas v. White (1869) e Alden v. Maine (1999).
