Grado;Área;Tema;Código;Descripción
Matemáticas Modelo III (Vía Integrada);Cantidades vectoriales y matriciales;Representar y modelar con cantidades vectoriales.;MIII.N-VM.A.1;(+) Reconocer magnitudes vectoriales con magnitud y dirección. Representar magnitudes vectoriales mediante segmentos de línea dirigidos y usar símbolos apropiados para vectores y sus magnitudes (p. ej., v, |v|, ||v||, v).
Matemáticas Modelo III (Vía Integrada);Cantidades vectoriales y matriciales;Representar y modelar con cantidades vectoriales.;MIII.N-VM.A.3;(+) Resolver problemas que involucren velocidad y otras cantidades que puedan representarse mediante vectores.
Matemáticas Modelo III (Vía Integrada);Cantidades vectoriales y matriciales;Realizar operaciones con matrices y utilizar matrices en aplicaciones.;MIII.N-VM.C.6;(+) Utilice matrices para representar y manipular datos, por ejemplo, para representar pagos o relaciones de incidencia en una red.
Matemáticas Modelo III (Vía Integrada);Cantidades vectoriales y matriciales;Realizar operaciones con matrices y utilizar matrices en aplicaciones.;MIII.N-VM.C.8;(+) Sumar, restar y multiplicar matrices de dimensiones apropiadas.
Matemáticas Modelo III (Vía Integrada);Cantidades vectoriales y matriciales;Realizar operaciones con matrices y utilizar matrices en aplicaciones.;MIII.N-VM.C.12;(+) Trabajar con matrices 2 ? 2 como transformaciones del plano, e interpretar el valor absoluto del determinante en términos de área.
Matemáticas Modelo III (Vía Integrada);Ver la estructura en las expresiones;Interpretar la estructura de expresiones polinómicas y racionales.;MIII.A-SSE.A.1;Interpretar expresiones que representan una cantidad en términos de su contexto.
Matemáticas Modelo III (Vía Integrada);Ver la estructura en las expresiones;Interpretar la estructura de expresiones polinómicas y racionales.;MIII.A-SSE.A.1.a;Interpretar partes de una expresión, como términos, factores y coeficientes.*
Matemáticas Modelo III (Vía Integrada);Ver la estructura en las expresiones;Interpretar la estructura de expresiones polinómicas y racionales.;MIII.A-SSE.A.1.b;Interpretar expresiones complejas considerando una o más de sus partes como una sola entidad. Por ejemplo, interpretar P(1 + r)n como el producto de P por un factor independiente de P.
Matemáticas Modelo III (Vía Integrada);Ver la estructura en las expresiones;Interpretar la estructura de expresiones polinómicas y racionales.;MIII.A-SSE.A.2;Usa la estructura de una expresión para identificar maneras de reescribirla. Por ejemplo, considera x? ? y? como (x?)? ? (y?)?, reconociéndola así como una diferencia de cuadrados que se puede factorizar como (x? ? y?)(x? + y?) y como (xy)(x+y)(x-yi)(x+yi).
Matemáticas Modelo III (Vía Integrada);Ver la estructura en las expresiones;Escribe expresiones en formas equivalentes para resolver problemas.;MIII.A-SSE.B.4;Derive la fórmula para la suma de una serie geométrica finita (cuando la razón común no es 1) y use la fórmula para resolver problemas.* Por ejemplo, calcule los pagos de una hipoteca.
Matemáticas Modelo III (Vía Integrada);Aritmética con polinomios y expresiones racionales;Realizar operaciones aritméticas con polinomios.;MIII.A-APR.A.1;Entender que los polinomios forman un sistema análogo a los números enteros, es decir, son cerrados bajo ciertas operaciones.
Matemáticas Modelo III (Vía Integrada);Aritmética con polinomios y expresiones racionales;Realizar operaciones aritméticas con polinomios.;MIII.A-APR.A.1.a;Realizar operaciones con expresiones polinómicas (suma, resta, multiplicación y división) y comparar el sistema de polinomios con el sistema de números enteros al realizar operaciones.
Matemáticas Modelo III (Vía Integrada);Aritmética con polinomios y expresiones racionales;Comprender la relación entre ceros y factores de polinomios.;MIII.A-ABR.B.2;Conozca y aplique el Teorema del Resto: Para un polinomio p(x) y un número a, el resto de la división por x ? a es p(a), luego p(a) = 0 si y solo si (x ? a) es un factor de p(x).
Matemáticas Modelo III (Vía Integrada);Aritmética con polinomios y expresiones racionales;Comprender la relación entre ceros y factores de polinomios.;MIII.A-ABR.B.3;Identifique los ceros de los polinomios cuando haya factorizaciones adecuadas disponibles y utilice los ceros para construir un gráfico aproximado de la función definida por el polinomio.
Matemáticas Modelo III (Vía Integrada);Aritmética con polinomios y expresiones racionales;Utilice identidades polinomiales para resolver problemas.;MIII.A-ABR.C.4;Proporcionar identidades polinómicas y usarlas para describir relaciones numéricas. Por ejemplo, la identidad polinómica (x² + y²)² = (x² ? y²)² + (2xy)² puede usarse para generar ternas pitagóricas.
Matemáticas Modelo III (Vía Integrada);Aritmética con polinomios y expresiones racionales;Utilice identidades polinomiales para resolver problemas.;MIII.A-ABR.C.5;(+) Conocer y aplicar el Teorema del Binomio para el desarrollo de (x + y)n en potencias de x e y para un entero positivo n, donde x e y son números cualesquiera, con coeficientes determinados por ejemplo por el Triángulo de Pascal.
Matemáticas Modelo III (Vía Integrada);Aritmética con polinomios y expresiones racionales;Reescribe expresiones racionales.;MIII.A-ABR.D.6;"Reescribe expresiones racionales simples en diferentes formas; escribe a(x)/b(x) en la forma q(x) + r(x)/b(x), donde a(x), b(x), q(x) y r(x) son polinomios con el grado de r(x) menor que el grado de b(x), usando inspección, división larga o, para los ejemplos más complicados, un sistema de álgebra computacional."
Matemáticas Modelo III (Vía Integrada);Aritmética con polinomios y expresiones racionales;Reescribe expresiones racionales.;MIII.A-ABR.D.7;"(+) Comprender que las expresiones racionales forman un sistema análogo a los números racionales, cerrado bajo la suma, resta, multiplicación y división por una expresión racional distinta de cero; sumar, restar, multiplicar y dividir expresiones racionales."
Matemáticas Modelo III (Vía Integrada);Creando ecuaciones;Crear ecuaciones que describan números o relaciones.;MIII.A-CED.A.1;Crear ecuaciones e inecuaciones con una variable y usarlas para resolver problemas. (Incluir ecuaciones derivadas de raíces simples y funciones racionales).*
Matemáticas Modelo III (Vía Integrada);Creando ecuaciones;Crear ecuaciones que describan números o relaciones.;MIII.A-CED.A.2;"Crear ecuaciones en dos o más variables para representar relaciones entre cantidades; graficar ecuaciones en ejes de coordenadas con etiquetas y escalas.*"
Matemáticas Modelo III (Vía Integrada);Creando ecuaciones;Crear ecuaciones que describan números o relaciones.;MIII.A-CED.A.3;Representar restricciones mediante ecuaciones o desigualdades y mediante sistemas de ecuaciones y/o desigualdades, e interpretar soluciones como opciones viables o no viables en un contexto de modelado.* Por ejemplo, representar ecuaciones que describen satélites que orbitan la Tierra y restricciones sobre el tamaño y la atmósfera de la Tierra.
Matemáticas Modelo III (Vía Integrada);Razonamiento con ecuaciones y desigualdades;Comprender la resolución de ecuaciones como un proceso de razonamiento y explicar el razonamiento.;MIII.A-REI.A.2;Resolver ecuaciones racionales y radicales simples en una variable y dar ejemplos que muestren cómo pueden surgir soluciones extrañas.
Matemáticas Modelo III (Vía Integrada);Razonamiento con ecuaciones y desigualdades;Representar y resolver ecuaciones y desigualdades gráficamente.;MIII.A-REI.D.11;"Explica por qué las coordenadas x de los puntos donde se intersecan las gráficas de las ecuaciones y = f(x) e y = g(x) son las soluciones de la ecuación f(x) = g(x); encuentra las soluciones de forma aproximada, por ejemplo, usando tecnología para graficar las funciones, crear tablas de valores o encontrar aproximaciones sucesivas. Incluye casos donde f(x) y/o g(x) sean funciones polinómicas, racionales y logarítmicas.*"
Matemáticas Modelo III (Vía Integrada);Interpretación de funciones;Interpretar funciones que surgen en las aplicaciones en términos del contexto (racional, polinómica, raíz cuadrada, raíz cúbica, trigonométrica, logarítmica).;MIII.F-IF.B.4;"Para una función que modela una relación entre dos cantidades, interprete las características clave de gráficos y tablas en función de las cantidades, y dibuje gráficos que muestren las características clave dada una descripción verbal de la relación. Las características clave incluyen: intersecciones; intervalos donde la función es creciente, decreciente, positiva o negativa; máximos y mínimos relativos; simetrías; comportamiento en los extremos; y periodicidad.*"
Matemáticas Modelo III (Vía Integrada);Interpretación de funciones;Interpretar funciones que surgen en las aplicaciones en términos del contexto (racional, polinómica, raíz cuadrada, raíz cúbica, trigonométrica, logarítmica).;MIII.F-IF.B.5;Relacione el dominio de una función con su gráfico y, cuando sea aplicable, con la relación cuantitativa que describe.* Por ejemplo, si la función h(n) da la cantidad de horas-hombre que se necesitan para ensamblar n motores en una fábrica, entonces los números enteros positivos serían un dominio apropiado para la función.
Matemáticas Modelo III (Vía Integrada);Interpretación de funciones;Interpretar funciones que surgen en las aplicaciones en términos del contexto (racional, polinómica, raíz cuadrada, raíz cúbica, trigonométrica, logarítmica).;MIII.F-IF.B.6;Calcular e interpretar la tasa de cambio promedio de una función (presentada simbólicamente o en una tabla) en un intervalo específico. Estimar la tasa de cambio a partir de una gráfica.*
Matemáticas Modelo III (Vía Integrada);Interpretación de funciones;Analizar funciones utilizando diferentes representaciones.;MIII.F-IF.C.7;Las funciones gráficas se expresan simbólicamente y muestran características clave del gráfico, a mano en casos simples y utilizando tecnología para casos más complicados.*
Matemáticas Modelo III (Vía Integrada);Interpretación de funciones;Analizar funciones utilizando diferentes representaciones.;MIII.F-IF.C.7.b;Graficar funciones de raíz cuadrada y raíz cúbica.*
Matemáticas Modelo III (Vía Integrada);Interpretación de funciones;Analizar funciones utilizando diferentes representaciones.;MIII.F-IF.C.7.c;Graficar funciones polinómicas, identificar ceros cuando hay factorizaciones adecuadas disponibles y mostrar el comportamiento final.*
Matemáticas Modelo III (Vía Integrada);Interpretación de funciones;Analizar funciones utilizando diferentes representaciones.;MIII.F-IF.C.7.e;Grafique funciones exponenciales y logarítmicas, mostrando intersecciones y comportamiento final, y funciones trigonométricas, mostrando período, línea media y amplitud.*
Matemáticas Modelo III (Vía Integrada);Interpretación de funciones;Analizar funciones utilizando diferentes representaciones.;MIII.F-IF.C.8;Escriba una función definida por una expresión en formas diferentes pero equivalentes para revelar y explicar diferentes propiedades de la función.
Matemáticas Modelo III (Vía Integrada);Interpretación de funciones;Analizar funciones utilizando diferentes representaciones.;MIII.F-IF.C.8.a;Utilice el proceso de factorización de una función polinómica para mostrar ceros, valores extremos y simetría del gráfico e interpretarlos en términos de un contexto.
Matemáticas Modelo III (Vía Integrada);Interpretación de funciones;Analizar funciones utilizando diferentes representaciones.;MIII.F-IF.C.9;Traducir entre diferentes representaciones de funciones: (algebraicamente, gráficamente, numéricamente en tablas o mediante descripciones verbales). Comparar las propiedades de dos funciones, cada una representada de forma diferente. Por ejemplo, dado el gráfico de una función polinómica y la expresión algebraica de otra, determinar cuál tiene el máximo relativo mayor y/o el mínimo relativo menor.
Matemáticas Modelo III (Vía Integrada);Interpretación de funciones;Analizar funciones utilizando diferentes representaciones.;MIII.F-IF.C.10;Dadas representaciones algebraicas, numéricas y/o gráficas de funciones, reconocer la función como polinómica, racional, logarítmica, exponencial o trigonométrica.
Matemáticas Modelo III (Vía Integrada);Funciones del edificio;Construya una función que modele una relación entre dos cantidades.;MIII.F-BF.A.1;Escriba funciones racionales y radicales simples, funciones logarítmicas y trigonométricas que describan una relación entre dos cantidades.*
Matemáticas Modelo III (Vía Integrada);Funciones del edificio;Construya una función que modele una relación entre dos cantidades.;MIII.F-BF.A.1.b;Combine tipos de funciones estándar mediante operaciones aritméticas.* Por ejemplo, cree una función que modele la temperatura de un cuerpo que se enfría agregando una función constante a una exponencial en declive, y relacione estas funciones con el modelo (incluya funciones racionales y radicales simples, funciones logarítmicas y trigonométricas).
Matemáticas Modelo III (Vía Integrada);Funciones del edificio;Construir nuevas funciones a partir de funciones existentes.;MIII.F-BF.B.3;"Identificar el efecto en la gráfica de sustituir f(x) por f(x) + k, kf(x), f(kx) y f(x + k) para valores específicos de k (tanto positivos como negativos); hallar el valor de k dadas las gráficas. Incluir funciones racionales, radicales, logarítmicas y trigonométricas simples. Experimentar con casos e ilustrar una explicación de los efectos en la gráfica utilizando tecnología. Incluir el reconocimiento de funciones pares e impares a partir de sus gráficas y sus expresiones algebraicas."
Matemáticas Modelo III (Vía Integrada);Funciones del edificio;Construir nuevas funciones a partir de funciones existentes.;MIII.F-BF.B.4;Encontrar funciones inversas algebraicamente y gráficamente.
Matemáticas Modelo III (Vía Integrada);Funciones del edificio;Construir nuevas funciones a partir de funciones existentes.;MIII.F-BF.B.4.a;Resuelve una ecuación de la forma f(x) = c para una función simple f con inversa y escribe una expresión para la inversa. Por ejemplo, f(x) = 2x3 o f(x) = (x + 1)/(x - 1) para x ? 1.
Matemáticas Modelo III (Vía Integrada);Modelos lineales, cuadráticos y exponenciales;Construir y comparar modelos lineales, cuadráticos y exponenciales y resolver problemas.;MIII.F-LE.A.4;"Para modelos exponenciales, exprese como logaritmo la solución de abct = d donde a, c y d son números y la base b es 2, 10 o e; evalúe el logaritmo usando tecnología.*"
Matemáticas Modelo III (Vía Integrada);Funciones trigonométricas;Ampliar el dominio de las funciones trigonométricas utilizando el círculo unitario.;MIII.F-TF.A.1;Entienda la medida en radianes de un ángulo como la longitud del arco en el círculo unitario subtendido por el ángulo.
Matemáticas Modelo III (Vía Integrada);Funciones trigonométricas;Ampliar el dominio de las funciones trigonométricas utilizando el círculo unitario.;MIII.F-TF.A.2;Explique cómo el círculo unitario en el plano de coordenadas permite la extensión de las funciones trigonométricas a todos los números reales, interpretados como medidas en radianes de ángulos recorridos en sentido antihorario alrededor del círculo unitario.
Matemáticas Modelo III (Vía Integrada);Funciones trigonométricas;Modelar fenómenos periódicos con funciones trigonométricas.;MIII.F-TF.B.5;Elija funciones trigonométricas para modelar fenómenos periódicos con amplitud, frecuencia y línea media especificadas.*
Matemáticas Modelo III (Vía Integrada);Funciones trigonométricas;Probar y aplicar identidades trigonométricas.;MIII.F-TF.C.8;Demuestre la identidad pitagórica sin2(?) + cos2(?) = 1 y úsela para encontrar sin(?), cos(?) o tan(?) dados sin(?), cos(?) o tan(?) y el cuadrante.
Matemáticas Modelo III (Vía Integrada);Semejanza, triángulos rectángulos y trigonometría;Aplicar trigonometría a triángulos generales.;MIII.G-SRT.D.9;(+) Derive la fórmula A = ® ab sin(C) para el área de un triángulo dibujando una línea auxiliar desde un vértice perpendicular al lado opuesto.
Matemáticas Modelo III (Vía Integrada);Semejanza, triángulos rectángulos y trigonometría;Aplicar trigonometría a triángulos generales.;MIII.G-SRT.D.10;(+) Demuestre las leyes de senos y cosenos y utilícelas para resolver problemas.
Matemáticas Modelo III (Vía Integrada);Semejanza, triángulos rectángulos y trigonometría;Aplicar trigonometría a triángulos generales.;MIII.G-SRT.D.11;(+) Comprender y aplicar la Ley de Senos y la Ley de Cosenos para encontrar medidas desconocidas en triángulos rectángulos y no rectángulos (por ejemplo, problemas de topografía, fuerzas resultantes).
Matemáticas Modelo III (Vía Integrada);Medición y dimensión geométrica;Visualizar relaciones entre objetos bidimensionales y tridimensionales.;MIII.G-GMD.B.4;Identificar las formas de secciones transversales bidimensionales de objetos tridimensionales e identificar objetos tridimensionales generados por rotaciones de objetos bidimensionales.
Matemáticas Modelo III (Vía Integrada);Modelado con geometría;Aplicar conceptos geométricos en situaciones de modelado.;MIII.G-MG.A.1;Utilizar formas geométricas, sus medidas y sus propiedades para describir objetos (por ejemplo, modelar el tronco de un árbol o un torso humano como un cilindro).*
Matemáticas Modelo III (Vía Integrada);Modelado con geometría;Aplicar conceptos geométricos en situaciones de modelado.;MIII.G-MG.A.2;Aplicar conceptos de densidad basados en área y volumen en situaciones de modelado (por ejemplo, personas por milla cuadrada, BTU por pie cúbico).*
Matemáticas Modelo III (Vía Integrada);Modelado con geometría;Aplicar conceptos geométricos en situaciones de modelado.;MIII.G-MG.A.3;"Aplicar métodos geométricos para resolver problemas de diseño (por ejemplo, diseñar un objeto o estructura para satisfacer restricciones físicas o minimizar costos; trabajar con sistemas de cuadrícula tipográfica basados en proporciones).*"
Matemáticas Modelo III (Vía Integrada);Modelado con geometría;Aplicar conceptos geométricos en situaciones de modelado.;MIII.G-MG.A.4;Utilice el análisis dimensional para la conversión de unidades para confirmar que las expresiones y ecuaciones tengan sentido.*
Matemáticas Modelo III (Vía Integrada);Interpretación de datos categóricos y cuantitativos;Resumir, representar e interpretar datos de una sola variable de conteo o medición. Utilizar calculadoras, hojas de cálculo y otras tecnologías según corresponda.;MIII.S-ID.A.4;Utilice la media y la desviación estándar de un conjunto de datos para ajustarlo a una distribución normal y estimar porcentajes de población. Reconozca que existen conjuntos de datos para los que este procedimiento no es adecuado. Utilice calculadoras, hojas de cálculo y tablas para estimar áreas bajo la curva normal.*
Matemáticas Modelo III (Vía Integrada);Hacer inferencias y justificar conclusiones;Comprender y evaluar los procesos aleatorios que subyacen a los experimentos estadísticos.;MIII.S-IC.A.1;Comprender la estadística como un proceso para realizar inferencias sobre parámetros de una población a partir de una muestra aleatoria de esa población.*
Matemáticas Modelo III (Vía Integrada);Hacer inferencias y justificar conclusiones;Comprender y evaluar los procesos aleatorios que subyacen a los experimentos estadísticos.;MIII.S-IC.A.2;Decide si un modelo específico es coherente con los resultados de un proceso de generación de datos dado, por ejemplo, mediante simulación.* Por ejemplo, un modelo indica que una moneda al girar sale cara con una probabilidad de 0,5. ¿Un resultado de cinco cruces consecutivos te haría cuestionar el modelo?
Matemáticas Modelo III (Vía Integrada);Hacer inferencias y justificar conclusiones;Realizar inferencias y justificar conclusiones a partir de encuestas de muestra, experimentos y estudios observacionales.;MIII.S-IC.B.3;"Reconocer los propósitos y las diferencias entre las encuestas de muestreo, los experimentos y los estudios observacionales; explicar cómo se relaciona la aleatorización con cada uno.*"
Matemáticas Modelo III (Vía Integrada);Hacer inferencias y justificar conclusiones;Realizar inferencias y justificar conclusiones a partir de encuestas de muestra, experimentos y estudios observacionales.;MIII.S-IC.B.4;"Utilice datos de una encuesta de muestra para estimar una media o proporción de población; desarrolle un margen de error mediante el uso de modelos de simulación para muestreo aleatorio.*"
Matemáticas Modelo III (Vía Integrada);Hacer inferencias y justificar conclusiones;Realizar inferencias y justificar conclusiones a partir de encuestas de muestra, experimentos y estudios observacionales.;MIII.S-IC.B.5;"Utilice datos de un experimento aleatorio para comparar dos tratamientos; utilice simulaciones para decidir si las diferencias entre los parámetros son significativas.*"
Matemáticas Modelo III (Vía Integrada);Hacer inferencias y justificar conclusiones;Realizar inferencias y justificar conclusiones a partir de encuestas de muestra, experimentos y estudios observacionales.;MIII.S-IC.B.6;Evaluar informes basados en datos.*
Matemáticas Modelo III (Vía Integrada);Usando la probabilidad para tomar decisiones;Utilice la probabilidad para evaluar los resultados de las decisiones.;MIII.S-MD.B.6;(+) Utilice probabilidades para tomar decisiones justas (por ejemplo, haciendo un sorteo o utilizando un generador de números aleatorios).*
Matemáticas Modelo III (Vía Integrada);Usando la probabilidad para tomar decisiones;Utilice la probabilidad para evaluar los resultados de las decisiones.;MIII.S-MD.B.7;(+) Analizar decisiones y estrategias utilizando conceptos de probabilidad (por ejemplo, pruebas de productos, pruebas médicas, sacar a un portero de hockey al final de un juego y reemplazarlo con un patinador adicional).*
Precálculo de modelos (Curso avanzado);El sistema de números complejos;Realizar operaciones aritméticas con números complejos.;PC.N-CN.A.3;"(+) Encuentra el conjugado de un número complejo; usa conjugados para encontrar módulos y cocientes de números complejos."
Precálculo de modelos (Curso avanzado);El sistema de números complejos;Representar números complejos y sus operaciones en el plano complejo.;PC.N-CN.B.4;(+) Representar números complejos en el plano complejo en forma rectangular y polar (incluidos números reales e imaginarios), y explicar por qué las formas rectangulares y polares de un número complejo dado representan el mismo número.
Precálculo de modelos (Curso avanzado);El sistema de números complejos;Representar números complejos y sus operaciones en el plano complejo.;PC.N-CN.B.5;"(+) Representa geométricamente la suma, resta, multiplicación y conjugación de números complejos en el plano complejo; utiliza las propiedades de esta representación para el cálculo. Por ejemplo: (-1+?3i)3=8 porque (-1+?3i) tiene módulo 2 y argumento 120›."
Precálculo de modelos (Curso avanzado);El sistema de números complejos;Representar números complejos y sus operaciones en el plano complejo.;PC.N-CN.B.6;(+) Calcula la distancia entre números en el plano complejo como el módulo de la diferencia y el punto medio de un segmento como el promedio de los números en sus extremos.
Precálculo de modelos (Curso avanzado);El sistema de números complejos;Utilice números complejos en identidades y ecuaciones polinomiales.;PC.N-CN.C.8;(+) Extiende las identidades polinómicas a los números complejos. Por ejemplo, reescribe x² + 4 como (x + 2i)(x ? 2i).
Precálculo de modelos (Curso avanzado);El sistema de números complejos;Utilice números complejos en identidades y ecuaciones polinomiales.;PC.N-CN.C.9;"(+) Conozca el Teorema Fundamental del Álgebra; demuestre que es verdadero para polinomios cuadráticos."
Precálculo de modelos (Curso avanzado);Cantidades vectoriales y matriciales;Representar y modelar con cantidades vectoriales.;PC.N-VM.A.1;(+) Reconocer magnitudes vectoriales con magnitud y dirección. Representar magnitudes vectoriales mediante segmentos de línea dirigidos y usar símbolos apropiados para vectores y sus magnitudes (p. ej., v, |v|, ||v||, v).
Precálculo de modelos (Curso avanzado);Cantidades vectoriales y matriciales;Representar y modelar con cantidades vectoriales.;PC.N-VM.A.2;(+) Encuentra los componentes de un vector restando las coordenadas de un punto inicial de las coordenadas de un punto terminal.
Precálculo de modelos (Curso avanzado);Cantidades vectoriales y matriciales;Representar y modelar con cantidades vectoriales.;PC.N-VM.A.3;(+) Resolver problemas que involucren velocidad y otras cantidades que puedan representarse mediante vectores.
Precálculo de modelos (Curso avanzado);Cantidades vectoriales y matriciales;Realizar operaciones sobre vectores.;PC.N-VM.B.4;(+) Sumar y restar vectores.
Precálculo de modelos (Curso avanzado);Cantidades vectoriales y matriciales;Realizar operaciones sobre vectores.;PC.N-VM.B.4.a;(+) Suma vectores de extremo a extremo, componente por componente, y mediante la regla del paralelogramo. Comprende que la magnitud de la suma de dos vectores no suele ser la suma de sus magnitudes.
Precálculo de modelos (Curso avanzado);Cantidades vectoriales y matriciales;Realizar operaciones sobre vectores.;PC.N-VM.B.4.b;(+) Dados dos vectores en forma de magnitud y dirección, determine la magnitud y dirección de su suma.
Precálculo de modelos (Curso avanzado);Cantidades vectoriales y matriciales;Realizar operaciones sobre vectores.;PC.N-VM.B.4.c;(+) Comprender la resta vectorial v ? w como v + (?w), donde ?w es el inverso aditivo de w, con la misma magnitud que w y apuntando en la dirección opuesta. Representar gráficamente la resta vectorial conectando las puntas en el orden correcto y realizar la resta vectorial componente por componente.
Precálculo de modelos (Curso avanzado);Cantidades vectoriales y matriciales;Realizar operaciones sobre vectores.;PC.N-VM.B.5;(+) Multiplica un vector por un escalar.
Precálculo de modelos (Curso avanzado);Cantidades vectoriales y matriciales;Realizar operaciones sobre vectores.;PC.N-VM.B.5.a;"(+) Representar gráficamente la multiplicación escalar escalando vectores y posiblemente invirtiendo su dirección; realizar la multiplicación escalar componente por componente, por ejemplo, como c(vx, vy) = (cvx, cvy)."
Precálculo de modelos (Curso avanzado);Cantidades vectoriales y matriciales;Realizar operaciones sobre vectores.;PC.N-VM.B.5.b;(+) Calcule la magnitud de un múltiplo escalar cv usando ||cv|| = |c|v. Calcule la dirección de cv sabiendo que cuando |c|v ? 0, la dirección de cv es a lo largo de v (para c > 0) o contra v (para c < 0).
Precálculo de modelos (Curso avanzado);Cantidades vectoriales y matriciales;Realizar operaciones con matrices y utilizar matrices en aplicaciones.;PC.N-VM.C.6;(+) Utilice matrices para representar y manipular datos, por ejemplo, para representar pagos o relaciones de incidencia en una red.
Precálculo de modelos (Curso avanzado);Cantidades vectoriales y matriciales;Realizar operaciones con matrices y utilizar matrices en aplicaciones.;PC.N-VM.C.7;(+) Multiplica matrices por escalares para producir nuevas matrices, por ejemplo, como cuando se duplican todos los pagos de un juego.
Precálculo de modelos (Curso avanzado);Cantidades vectoriales y matriciales;Realizar operaciones con matrices y utilizar matrices en aplicaciones.;PC.N-VM.C.8;(+) Sumar, restar y multiplicar matrices de dimensiones apropiadas.
Precálculo de modelos (Curso avanzado);Cantidades vectoriales y matriciales;Realizar operaciones con matrices y utilizar matrices en aplicaciones.;PC.N-VM.C.9;(+) Comprenda que, a diferencia de la multiplicación de números, la multiplicación de matrices cuadradas no es una operación conmutativa, pero aún satisface las propiedades asociativa y distributiva.
Precálculo de modelos (Curso avanzado);Cantidades vectoriales y matriciales;Realizar operaciones con matrices y utilizar matrices en aplicaciones.;PC.N-VM.C.10;(+) Comprender que las matrices cero e identidad desempeñan un papel en la suma y multiplicación de matrices similar al del 0 y el 1 en los números reales. El determinante de una matriz cuadrada es distinto de cero si, y solo si, la matriz tiene un inverso multiplicativo.
Precálculo de modelos (Curso avanzado);Cantidades vectoriales y matriciales;Realizar operaciones con matrices y utilizar matrices en aplicaciones.;PC.N-VM.C.11;(+) Multiplicar un vector (considerado una matriz con una columna) por una matriz de dimensiones adecuadas para obtener otro vector. Trabajar con matrices como transformaciones de vectores.
Precálculo de modelos (Curso avanzado);Cantidades vectoriales y matriciales;Realizar operaciones con matrices y utilizar matrices en aplicaciones.;PC.N-VM.C.12;(+) Trabajar con matrices 2 ? 2 como transformaciones del plano, e interpretar el valor absoluto del determinante en términos de área.
Precálculo de modelos (Curso avanzado);Aritmética con polinomios y expresiones racionales;Utilice identidades polinomiales para resolver problemas.;PC.A-APR.C.5;(+) Conocer y aplicar el Teorema del Binomio para el desarrollo de (x + y)n en potencias de x e y para un entero positivo n, donde x e y son números cualesquiera, con coeficientes determinados por ejemplo por el Triángulo de Pascal.
Precálculo de modelos (Curso avanzado);Aritmética con polinomios y expresiones racionales;Reescribe expresiones racionales.;PC.A-ABR.D.7;"(+) Comprender que las expresiones racionales forman un sistema análogo a los números racionales, cerrado bajo la suma, resta, multiplicación y división por una expresión racional distinta de cero; sumar, restar, multiplicar y dividir expresiones racionales."
Precálculo de modelos (Curso avanzado);Razonamiento con ecuaciones y desigualdades;Resolver sistemas de ecuaciones.;PC.A-REI.C.8;(+) Representa un sistema de ecuaciones lineales como una única ecuación matricial en una variable vectorial.
Precálculo de modelos (Curso avanzado);Razonamiento con ecuaciones y desigualdades;Resolver sistemas de ecuaciones.;PC.A-REI.C.9;(+) Encuentra la inversa de una matriz si existe y úsala para resolver sistemas de ecuaciones lineales (usando tecnología para matrices de dimensión 3 ? 3 o mayor).
Precálculo de modelos (Curso avanzado);Interpretación de funciones;Analizar funciones utilizando diferentes representaciones.;PC.F-IF.C.7;Las funciones gráficas se expresan simbólicamente y muestran características clave del gráfico, a mano en casos simples y utilizando tecnología para casos más complicados.*
Precálculo de modelos (Curso avanzado);Interpretación de funciones;Analizar funciones utilizando diferentes representaciones.;PC.F-IF.C.7.d;(+) Grafique funciones racionales, identificando ceros y asíntotas cuando haya factorizaciones adecuadas disponibles y mostrando el comportamiento final.*
Precálculo de modelos (Curso avanzado);Funciones del edificio;Construya una función que modele una relación entre dos cantidades.;PC.F-BF.A.1;Escribe una función que describa una relación entre dos cantidades.*
Precálculo de modelos (Curso avanzado);Funciones del edificio;Construya una función que modele una relación entre dos cantidades.;PC.F-BF.A.1.c;(+) Componer funciones.* Por ejemplo, si T(y) es la temperatura en la atmósfera en función de la altura, y h(t) es la altura de un globo meteorológico en función del tiempo, entonces T(h(t)) es la temperatura en la ubicación del globo meteorológico en función del tiempo.
Precálculo de modelos (Curso avanzado);Funciones del edificio;Construir nuevas funciones a partir de funciones existentes.;PC.F-BF.B.4;Encuentra funciones inversas.
Precálculo de modelos (Curso avanzado);Funciones del edificio;Construir nuevas funciones a partir de funciones existentes.;PC.F-BF.B.4.b;(+) Verificar por composición que una función es la inversa de otra.
Precálculo de modelos (Curso avanzado);Funciones del edificio;Construir nuevas funciones a partir de funciones existentes.;PC.F-BF.B.4.c;(+) Leer valores de una función inversa de un gráfico o una tabla, dado que la función tiene una inversa.
Precálculo de modelos (Curso avanzado);Funciones del edificio;Construir nuevas funciones a partir de funciones existentes.;PC.F-BF.B.4.d;(+) Producir una función invertible a partir de una función no invertible restringiendo el dominio.
Precálculo de modelos (Curso avanzado);Funciones del edificio;Construir nuevas funciones a partir de funciones existentes.;PC.F-BF.B.5;(+) Comprender la relación inversa entre exponentes y logaritmos y utilizar esta relación para resolver problemas que involucran logaritmos y exponentes.
